Position	Counts	End
-20	473	5
-19	597	5
-18	642	5
-17	543	5
-16	562	5
-15	600	5
-14	535	5
-13	684	5
-12	546	5
-11	514	5
-10	734	5
-9	3881	5
-8	54167	5
-7	62726	5
-6	14722	5
-5	23282	5
-4	33990	5
-3	21186	5
-2	23800	5
-1	19616	5
0	12064	5
1	25961	5
2	24226	5
3	7457	5
4	21521	5
5	33267	5
6	6420	5
7	16861	5
8	12188	5
9	4973	5
10	14374	5
11	17415	5
12	5662	5
13	11495	5
14	15298	5
15	5869	5
16	11923	5
17	15550	5
18	5191	5
19	11195	5
20	14328	5
21	4710	5
22	12326	5
23	14177	5
24	4821	5
25	11810	5
-20	5436	3
-19	1733	3
-18	4266	3
-17	5862	3
-16	1555	3
-15	1795	3
-14	2042	3
-13	931	3
-12	661	3
-11	889	3
-10	504	3
-9	423	3
-8	460	3
-7	288	3
-6	292	3
-5	191	3
-4	132	3
-3	109	3
-2	107	3
-1	90	3
0	70	3
1	81	3
2	131	3
3	55	3
4	38	3
5	76	3
6	45	3
7	81	3
8	80	3
9	63	3
10	42	3
11	65	3
12	87	3
13	53	3
14	72	3
15	75	3
16	114	3
17	109	3
18	64	3
19	104	3
20	57	3
21	44	3
22	49	3
23	87	3
24	75	3
25	46	3
