"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	13.837
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	5.276
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	4773.65
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	212.895
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	94.113
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	21.485
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	12.552
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	6.464
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	1421.993
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	46.346
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	36.462
"YAL015C"	399	NA	0	NA	NA	NA	10.2	14.397
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	180.881
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	16.627
"YAL018C"	325	NA	0	NA	NA	NA	NA	0.121
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	39.253
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	21.069
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	64.713
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	67.864
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	197.22
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	6.966
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	124.457
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	32.286
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	14.938
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	1.857
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	20.308
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	199.158
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	10.416
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	14.812
"YAL033W"	173	NA	0	NA	NA	NA	27.7	94.332
"YAL034C"	413	NA	-1	NA	NA	NA	NA	3.122
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	13.975
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	498.329
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	437.268
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	0
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	1.309
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	11003.55
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	54.902
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	14.941
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	35.268
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	222.394
"YAL043C"	785	NA	0	NA	NA	NA	3.3	34.88
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	648.274
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	96.936
"YAL046C"	118	NA	0	NA	NA	NA	NA	88.879
"YAL047C"	622	NA	0	NA	NA	NA	NA	12.763
"YAL048C"	662	0	-4	-13.2	2	1	NA	11.22
"YAL049C"	246	NA	0	NA	NA	NA	27.5	104.962
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	14.512
"YAL053W"	783	NA	0	NA	NA	NA	29.3	72.463
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	1.753
"YAL055W"	180	0	0	-3.4	1	1	30.4	15.11
"YAL056W"	880	NA	0	NA	NA	NA	22.9	9.666
"YAL058W"	502	NA	0	NA	NA	NA	28.8	22.559
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	64.165
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	80.492
"YAL061W"	417	NA	-1	NA	NA	NA	NA	31.644
"YAL067C"	593	NA	0	NA	NA	NA	NA	0.338
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	369.614
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	70.785
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	18.414
"YAR007C"	621	NA	0	NA	NA	NA	27	87.119
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	20.165
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	39.301
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	96.637
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	25.677
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	6.228
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	0.633
"YAR027W"	235	NA	0	NA	NA	NA	NA	43.623
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	39.763
"YAR029W"	74	NA	0	NA	NA	NA	NA	0.455
"YAR035W"	687	NA	0	NA	NA	NA	NA	7.009
"YAR042W"	1188	NA	0	NA	NA	NA	NA	15.554
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	543.327
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	1967.805
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	44.937
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	7.422
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	57.187
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	126.371
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	12.984
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	8.628
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	26.486
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	23.303
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	19.741
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	7.708
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	6.685
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	24.147
"YBL016W"	353	NA	0	NA	NA	NA	NA	38.519
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	60.822
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	71.147
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	6.614
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	22.709
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	54.202
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	147.027
"YBL023C"	868	NA	0	NA	NA	NA	NA	28.179
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	149.706
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	28.338
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	203.467
