"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	42.071
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	29.849
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	2930.583
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	239.041
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	150.971
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	92.141
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	41.252
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	45.835
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	395.273
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	228.94
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	152.697
"YAL015C"	399	NA	0	NA	NA	NA	10.2	71.048
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	207.381
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	35.061
"YAL018C"	325	NA	0	NA	NA	NA	NA	1.423
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	52.524
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	122.458
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	46.553
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	111.891
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	190.314
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	13.06
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	305.084
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	38.837
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	55.441
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	39.345
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	47.845
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	289.736
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	37.346
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	63.069
"YAL033W"	173	NA	0	NA	NA	NA	27.7	98.037
"YAL034C"	413	NA	-1	NA	NA	NA	NA	42.71
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	76.471
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	338.825
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	215.753
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	0.868
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	29.847
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	5642.668
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	96.856
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	37.342
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	84.914
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	367.222
"YAL043C"	785	NA	0	NA	NA	NA	3.3	74.031
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	824.244
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	174.622
"YAL046C"	118	NA	0	NA	NA	NA	NA	161.541
"YAL047C"	622	NA	0	NA	NA	NA	NA	27.846
"YAL048C"	662	0	-4	-13.2	2	1	NA	24.473
"YAL049C"	246	NA	0	NA	NA	NA	27.5	155.77
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	43.608
"YAL053W"	783	NA	0	NA	NA	NA	29.3	92.301
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	7.939
"YAL055W"	180	0	0	-3.4	1	1	30.4	80.952
"YAL056W"	880	NA	0	NA	NA	NA	22.9	70.208
"YAL058W"	502	NA	0	NA	NA	NA	28.8	58.423
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	116.748
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	168.986
"YAL061W"	417	NA	-1	NA	NA	NA	NA	210.648
"YAL067C"	593	NA	0	NA	NA	NA	NA	3.522
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	402.068
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	115.626
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	82.18
"YAR007C"	621	NA	0	NA	NA	NA	27	73.694
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	76.252
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	137.163
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	277.463
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	78.121
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	18.851
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	22.153
"YAR027W"	235	NA	0	NA	NA	NA	NA	161.13
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	93.411
"YAR029W"	74	NA	0	NA	NA	NA	NA	87.574
"YAR035W"	687	NA	0	NA	NA	NA	NA	11.457
"YAR042W"	1188	NA	0	NA	NA	NA	NA	39.21
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	407.903
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	1024.376
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	24.681
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	24.649
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	248.831
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	86.73
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	36.459
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	5.505
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	44.332
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	92.719
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	77.504
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	7.371
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	34.831
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	58.004
"YBL016W"	353	NA	0	NA	NA	NA	NA	194.845
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	57.656
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	107.457
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	51.028
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	51.027
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	155.823
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	87.105
"YBL023C"	868	NA	0	NA	NA	NA	NA	41.762
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	102.741
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	103.49
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	235.082
