"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	15	2890
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	16	32545
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	17	45772
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	18	59596
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	19	64278
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	20	69592
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	21	73828
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	22	66784
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	23	73798
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	24	76625
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	25	78395
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	26	88362
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	27	101410
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	28	2529639
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	29	542972
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	30	154138
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	31	35437
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	32	7195
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	33	1566
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	34	370
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	35	115
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	36	33
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	37	11
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	38	11
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	39	13
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	40	9
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	41	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	42	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	43	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	44	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	45	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	46	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	47	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	48	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	49	0
2012	"Brar"	"rpf_E_tp_traditional_tc_second_lane_of_this"	50	0
