Position	Counts	End
-20	3897	5
-19	3551	5
-18	4417	5
-17	3655	5
-16	3465	5
-15	3757	5
-14	3198	5
-13	3020	5
-12	3244	5
-11	2332	5
-10	2281	5
-9	11739	5
-8	372941	5
-7	608585	5
-6	79268	5
-5	83564	5
-4	125990	5
-3	26339	5
-2	65271	5
-1	90718	5
0	16170	5
1	103227	5
2	115000	5
3	16145	5
4	75162	5
5	160896	5
6	21229	5
7	79897	5
8	116964	5
9	25421	5
10	81311	5
11	128012	5
12	20618	5
13	74385	5
14	125758	5
15	19456	5
16	71078	5
17	132772	5
18	20645	5
19	72553	5
20	121643	5
21	19875	5
22	80353	5
23	132785	5
24	22579	5
25	73461	5
-20	51995	3
-19	7466	3
-18	33247	3
-17	58393	3
-16	7732	3
-15	16087	3
-14	24813	3
-13	3351	3
-12	1041	3
-11	757	3
-10	613	3
-9	565	3
-8	423	3
-7	381	3
-6	325	3
-5	328	3
-4	330	3
-3	471	3
-2	319	3
-1	280	3
0	316	3
1	335	3
2	291	3
3	300	3
4	285	3
5	275	3
6	205	3
7	249	3
8	295	3
9	290	3
10	218	3
11	276	3
12	231	3
13	252	3
14	263	3
15	258	3
16	317	3
17	310	3
18	260	3
19	292	3
20	235	3
21	276	3
22	295	3
23	225	3
24	263	3
25	259	3
