"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Gardin"	"Sc-His_mRNA-seq"	15	2624
2014	"Gardin"	"Sc-His_mRNA-seq"	16	6888
2014	"Gardin"	"Sc-His_mRNA-seq"	17	18936
2014	"Gardin"	"Sc-His_mRNA-seq"	18	38137
2014	"Gardin"	"Sc-His_mRNA-seq"	19	59345
2014	"Gardin"	"Sc-His_mRNA-seq"	20	81519
2014	"Gardin"	"Sc-His_mRNA-seq"	21	105248
2014	"Gardin"	"Sc-His_mRNA-seq"	22	125310
2014	"Gardin"	"Sc-His_mRNA-seq"	23	149083
2014	"Gardin"	"Sc-His_mRNA-seq"	24	182870
2014	"Gardin"	"Sc-His_mRNA-seq"	25	256426
2014	"Gardin"	"Sc-His_mRNA-seq"	26	810643
2014	"Gardin"	"Sc-His_mRNA-seq"	27	1349712
2014	"Gardin"	"Sc-His_mRNA-seq"	28	1490101
2014	"Gardin"	"Sc-His_mRNA-seq"	29	1401798
2014	"Gardin"	"Sc-His_mRNA-seq"	30	1123863
2014	"Gardin"	"Sc-His_mRNA-seq"	31	567986
2014	"Gardin"	"Sc-His_mRNA-seq"	32	134641
2014	"Gardin"	"Sc-His_mRNA-seq"	33	39586
2014	"Gardin"	"Sc-His_mRNA-seq"	34	14430
2014	"Gardin"	"Sc-His_mRNA-seq"	35	5748
2014	"Gardin"	"Sc-His_mRNA-seq"	36	2590
2014	"Gardin"	"Sc-His_mRNA-seq"	37	1677
2014	"Gardin"	"Sc-His_mRNA-seq"	38	1352
2014	"Gardin"	"Sc-His_mRNA-seq"	39	1099
2014	"Gardin"	"Sc-His_mRNA-seq"	40	952
2014	"Gardin"	"Sc-His_mRNA-seq"	41	743
2014	"Gardin"	"Sc-His_mRNA-seq"	42	530
2014	"Gardin"	"Sc-His_mRNA-seq"	43	342
2014	"Gardin"	"Sc-His_mRNA-seq"	44	253
2014	"Gardin"	"Sc-His_mRNA-seq"	45	122
2014	"Gardin"	"Sc-His_mRNA-seq"	46	60
2014	"Gardin"	"Sc-His_mRNA-seq"	47	16
2014	"Gardin"	"Sc-His_mRNA-seq"	48	7
2014	"Gardin"	"Sc-His_mRNA-seq"	49	2
2014	"Gardin"	"Sc-His_mRNA-seq"	50	2
