Position	Counts	End
-20	1281	5
-19	941	5
-18	1083	5
-17	1085	5
-16	948	5
-15	1079	5
-14	1233	5
-13	856	5
-12	846	5
-11	655	5
-10	920	5
-9	3334	5
-8	20164	5
-7	192152	5
-6	71275	5
-5	19203	5
-4	48948	5
-3	25795	5
-2	10213	5
-1	43221	5
0	21279	5
1	14005	5
2	48730	5
3	15458	5
4	9349	5
5	47224	5
6	20228	5
7	2090	5
8	28525	5
9	14878	5
10	7454	5
11	24442	5
12	13387	5
13	4902	5
14	19999	5
15	9625	5
16	5209	5
17	17085	5
18	8665	5
19	4090	5
20	14712	5
21	7155	5
22	3613	5
23	12526	5
24	5629	5
25	3027	5
-20	7302	3
-19	3250	3
-18	1853	3
-17	7769	3
-16	3810	3
-15	2025	3
-14	4242	3
-13	2695	3
-12	1142	3
-11	568	3
-10	163	3
-9	102	3
-8	70	3
-7	109	3
-6	81	3
-5	56	3
-4	86	3
-3	91	3
-2	104	3
-1	100	3
0	92	3
1	82	3
2	53	3
3	86	3
4	133	3
5	93	3
6	194	3
7	131	3
8	61	3
9	73	3
10	75	3
11	196	3
12	90	3
13	59	3
14	63	3
15	123	3
16	115	3
17	112	3
18	100	3
19	145	3
20	86	3
21	102	3
22	116	3
23	101	3
24	79	3
25	99	3
