Position	Counts	End
-20	148	5
-19	151	5
-18	163	5
-17	171	5
-16	140	5
-15	121	5
-14	116	5
-13	131	5
-12	121	5
-11	202	5
-10	1550	5
-9	7985	5
-8	16742	5
-7	10400	5
-6	4934	5
-5	6385	5
-4	5203	5
-3	4406	5
-2	5671	5
-1	4404	5
0	4837	5
1	9507	5
2	4932	5
3	4246	5
4	7164	5
5	4903	5
6	6464	5
7	2037	5
8	2533	5
9	2675	5
10	5786	5
11	2875	5
12	3066	5
13	4418	5
14	3493	5
15	3052	5
16	4906	5
17	3269	5
18	3167	5
19	5360	5
20	3336	5
21	3287	5
22	5377	5
23	3322	5
24	2909	5
25	4771	5
-20	3278	3
-19	2732	3
-18	4998	3
-17	2920	3
-16	5200	3
-15	10922	3
-14	5083	3
-13	1385	3
-12	875	3
-11	953	3
-10	759	3
-9	693	3
-8	689	3
-7	554	3
-6	466	3
-5	409	3
-4	303	3
-3	189	3
-2	218	3
-1	118	3
0	96	3
1	77	3
2	43	3
3	45	3
4	26	3
5	30	3
6	28	3
7	26	3
8	25	3
9	20	3
10	22	3
11	27	3
12	34	3
13	21	3
14	32	3
15	33	3
16	32	3
17	22	3
18	34	3
19	21	3
20	19	3
21	27	3
22	32	3
23	24	3
24	33	3
25	29	3
