"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	15	1992
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	16	41741
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	17	35093
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	18	35162
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	19	42796
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	20	53666
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	21	69410
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	22	81764
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	23	85668
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	24	90067
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	25	94514
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	26	93870
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	27	99209
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	28	134792
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	29	150006
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	30	159480
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	31	154938
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	32	136935
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	33	116370
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	34	98501
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	35	82927
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	36	70828
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	37	68507
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	38	77692
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	39	161208
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	40	206545
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	41	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	42	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	43	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	44	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	45	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	46	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	47	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	48	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	49	0
2012	"Brar"	"mRNA_for_mata-a_strain_fig_s6a"	50	0
