"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	15	7
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	16	23
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	17	42
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	18	90
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	19	176
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	20	283
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	21	1237
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	22	4564
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	23	7207
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	24	12966
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	25	53105
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	26	278220
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	27	1220215
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	28	8596796
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	29	9699118
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	30	4466239
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	31	1101587
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	32	24325
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	33	181
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	34	18
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	35	17
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	36	1
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	37	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	38	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	39	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	40	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	41	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	42	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	43	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	44	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	45	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	46	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	47	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	48	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	49	0
2014	"Jan"	"sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown"	50	0
