"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	7.401
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	9855.567
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	113.384
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	44.496
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	28.112
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	11.164
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	1279.247
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	45.305
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	17.58
"YAL015C"	399	NA	0	NA	NA	NA	10.2	5.745
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	186.881
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	15.657
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	39.533
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	27.317
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	58.742
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	67.119
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	209.341
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	6.58
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	81.407
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	34.818
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	8.6
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	8.768
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	32.103
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	125.054
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	15.373
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	30.176
"YAL033W"	173	NA	0	NA	NA	NA	27.7	37.77
"YAL034C"	413	NA	-1	NA	NA	NA	NA	22.231
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	15.624
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	365.691
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	216.709
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	13296.91
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	50.155
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	8.004
