Position	Counts	End
-20	2712	5
-19	2215	5
-18	2240	5
-17	2193	5
-16	1753	5
-15	2167	5
-14	1774	5
-13	2032	5
-12	2187	5
-11	1583	5
-10	2214	5
-9	15450	5
-8	69389	5
-7	130939	5
-6	24178	5
-5	21332	5
-4	24659	5
-3	9545	5
-2	12888	5
-1	15087	5
0	7705	5
1	10000	5
2	27083	5
3	8083	5
4	5308	5
5	63647	5
6	2081	5
7	7801	5
8	15098	5
9	6039	5
10	11626	5
11	12922	5
12	5273	5
13	11743	5
14	14549	5
15	5053	5
16	11911	5
17	15577	5
18	5496	5
19	11769	5
20	15258	5
21	5840	5
22	12444	5
23	14396	5
24	5828	5
25	12223	5
-20	3844	3
-19	1823	3
-18	4643	3
-17	4924	3
-16	1560	3
-15	3121	3
-14	3289	3
-13	815	3
-12	248	3
-11	215	3
-10	240	3
-9	144	3
-8	133	3
-7	149	3
-6	139	3
-5	136	3
-4	177	3
-3	88	3
-2	151	3
-1	122	3
0	179	3
1	116	3
2	67	3
3	67	3
4	103	3
5	72	3
6	72	3
7	92	3
8	84	3
9	103	3
10	82	3
11	93	3
12	117	3
13	72	3
14	67	3
15	116	3
16	175	3
17	284	3
18	82	3
19	90	3
20	96	3
21	87	3
22	81	3
23	118	3
24	91	3
25	130	3
