Position	Counts	End
-20	1252	5
-19	1240	5
-18	1146	5
-17	1003	5
-16	1124	5
-15	1115	5
-14	1045	5
-13	1249	5
-12	1052	5
-11	1126	5
-10	1410	5
-9	11355	5
-8	102296	5
-7	91425	5
-6	16767	5
-5	38626	5
-4	49775	5
-3	32557	5
-2	45827	5
-1	37928	5
0	23354	5
1	46899	5
2	37001	5
3	16313	5
4	38271	5
5	50957	5
6	14206	5
7	29075	5
8	18341	5
9	8329	5
10	26808	5
11	27699	5
12	10959	5
13	22226	5
14	23620	5
15	11197	5
16	22182	5
17	23558	5
18	9454	5
19	19621	5
20	21030	5
21	9090	5
22	21256	5
23	19921	5
24	8373	5
25	19131	5
-20	7135	3
-19	3005	3
-18	7646	3
-17	8506	3
-16	2981	3
-15	4116	3
-14	3583	3
-13	1842	3
-12	1535	3
-11	2080	3
-10	1229	3
-9	931	3
-8	1171	3
-7	619	3
-6	651	3
-5	499	3
-4	307	3
-3	323	3
-2	296	3
-1	191	3
0	157	3
1	111	3
2	205	3
3	81	3
4	87	3
5	106	3
6	124	3
7	120	3
8	117	3
9	94	3
10	91	3
11	124	3
12	95	3
13	113	3
14	122	3
15	144	3
16	216	3
17	182	3
18	132	3
19	145	3
20	139	3
21	118	3
22	124	3
23	123	3
24	123	3
25	94	3
