"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	16.942
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	7.617
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	4549.614
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	238.829
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	68.406
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	14.835
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	16.274
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	10.236
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	983.597
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	33.114
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	31.339
"YAL015C"	399	NA	0	NA	NA	NA	10.2	11.726
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	150.595
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	21.792
"YAL018C"	325	NA	0	NA	NA	NA	NA	0.031
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	29.928
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	13.879
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	78.266
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	47.389
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	267.914
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	7.572
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	75.202
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	39.094
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	13.447
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	4.263
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	20.297
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	110.564
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	15.406
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	25.007
"YAL033W"	173	NA	0	NA	NA	NA	27.7	53.104
"YAL034C"	413	NA	-1	NA	NA	NA	NA	5.964
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	13.824
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	285.507
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	128.872
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	0
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	1.069
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	18491.51
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	72.128
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	25.067
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	32.314
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	201.638
"YAL043C"	785	NA	0	NA	NA	NA	3.3	38.84
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	418.383
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	108.83
"YAL046C"	118	NA	0	NA	NA	NA	NA	82.87
"YAL047C"	622	NA	0	NA	NA	NA	NA	8.024
"YAL048C"	662	0	-4	-13.2	2	1	NA	9.894
"YAL049C"	246	NA	0	NA	NA	NA	27.5	97.676
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	14.101
"YAL053W"	783	NA	0	NA	NA	NA	29.3	79.051
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	4.945
"YAL055W"	180	0	0	-3.4	1	1	30.4	18.507
"YAL056W"	880	NA	0	NA	NA	NA	22.9	14.569
"YAL058W"	502	NA	0	NA	NA	NA	28.8	16.435
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	49.902
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	61.233
"YAL061W"	417	NA	-1	NA	NA	NA	NA	51.154
"YAL067C"	593	NA	0	NA	NA	NA	NA	0.429
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	324.824
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	60.025
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	18.028
"YAR007C"	621	NA	0	NA	NA	NA	27	88.604
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	16.065
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	29.734
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	133.386
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	21.212
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	7
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	1.016
"YAR027W"	235	NA	0	NA	NA	NA	NA	69.57
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	27.497
"YAR029W"	74	NA	0	NA	NA	NA	NA	0.808
"YAR035W"	687	NA	0	NA	NA	NA	NA	3.3
"YAR042W"	1188	NA	0	NA	NA	NA	NA	25.3
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	295.137
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	1489.819
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	35.041
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	15.668
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	85.782
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	132.42
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	10.427
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	7.544
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	22.212
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	18.333
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	40.546
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	9.416
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	6.041
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	57.801
"YBL016W"	353	NA	0	NA	NA	NA	NA	43.091
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	85.63
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	55.976
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	6.782
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	26.685
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	34.502
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	79.139
"YBL023C"	868	NA	0	NA	NA	NA	NA	34.699
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	158.693
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	32.995
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	208.963
"YBL028C"	106	0	-1.4	-6.9	28	0.392857142857143	30	171.722
"YBL029C-A"	94	1	0	-7.6	118	0.355932203389831	24.3	47.255
"YBL029W"	376	NA	0	NA	NA	NA	6.1	7.964
"YBL030C"	318	0	-0.7	-3.9	141	0.354609929078014	23.3	640.047
"YBL031W"	338	0	0	-9.8	31	0.419354838709677	37.4	12.71
"YBL032W"	381	NA	0	NA	NA	NA	21.4	194.865
"YBL033C"	345	0	0	-1.5	29	0.379310344827586	27.6	62.61
"YBL034C"	1513	NA	-6.4	NA	NA	NA	NA	9.921
"YBL035C"	705	NA	-1.6	NA	NA	NA	29.1	26.218
"YBL036C"	257	0	-2.4	-6.2	17	0.294117647058824	32.9	113.509
"YBL037W"	1025	NA	-0.6	NA	NA	NA	21.1	26.016
"YBL038W"	232	0	-1.6	-10.2	75	0.373333333333333	25.9	69.779
"YBL039C"	579	NA	0	NA	NA	NA	27.6	234.706
"YBL039W-B"	59	0	-0.5	-11.4	73	0.383561643835616	44.2	22.669
"YBL040C"	219	0	-2.1	-7.4	29	0.379310344827586	24	144.992
"YBL041W"	241	0	-0.4	-8	32	0.40625	33.5	337.56
"YBL042C"	639	0	-1.6	-6.4	57	0.385964912280702	23.7	41.618
"YBL043W"	257	NA	-3	NA	NA	NA	NA	2.026
"YBL044W"	122	NA	-3.9	NA	NA	NA	NA	0.83
"YBL045C"	457	0	0	-8	98	0.357142857142857	24.5	160
"YBL046W"	441	0	-1.3	-8.5	9	0.555555555555556	23.6	24.864
"YBL047C"	1381	NA	0	NA	NA	NA	NA	144.098
"YBL049W"	138	0	-2.1	-6.2	206	0.378640776699029	27.3	5.004
"YBL050W"	292	0	-1.4	-7.2	68	0.382352941176471	29.8	136.996
"YBL051C"	668	0	-0.3	-8.6	64	0.40625	26	105.345
"YBL052C"	831	NA	-1.4	NA	NA	NA	30.1	7.021
"YBL054W"	525	NA	-0.4	NA	NA	NA	NA	21.394
"YBL055C"	418	NA	0	NA	NA	NA	1.3	25.458
"YBL056W"	468	NA	0	NA	NA	NA	0.3	137.594
"YBL057C"	208	NA	-2.1	NA	NA	NA	NA	68.248
"YBL058W"	423	0	0	-9.3	42	0.380952380952381	29.5	195.353
"YBL059C-A"	109	NA	0	NA	NA	NA	NA	64.502
"YBL059W"	193	NA	-2.4	NA	NA	NA	26.9	17.509
"YBL060W"	687	NA	-0.2	NA	NA	NA	36.9	7.253
"YBL061C"	696	0	0	-8.6	101	0.346534653465347	23.4	29.895
"YBL063W"	1111	0	-1.4	-10.5	18	0.277777777777778	27.6	8.134
"YBL064C"	261	0	-0.3	-8.8	13	0.384615384615385	26.8	80.684
"YBL066C"	1148	1	-3.4	-11.6	68	0.382352941176471	26.6	6.053
"YBL067C"	747	0	-3.2	-8.9	268	0.369402985074627	34.8	27.529
"YBL068W"	326	NA	-1.5	NA	NA	NA	30.1	75.605
"YBL069W"	429	NA	-1.8	NA	NA	NA	34.1	43.393
"YBL071C-B"	32	NA	-1.6	NA	NA	NA	NA	2.579
"YBL071W-A"	82	0	-0.2	-4.6	44	0.363636363636364	37	101.764
"YBL074C"	355	0	-2.8	-9.2	15	0.333333333333333	NA	10.862
"YBL075C"	649	NA	-0.2	NA	NA	NA	43.1	1.98
"YBL076C"	1072	0	-1.1	-9.3	18	0.277777777777778	21	496.33
"YBL078C"	117	NA	0	NA	NA	NA	6.5	94.836
"YBL079W"	1502	0	-0.3	-9.7	95	0.357894736842105	25.8	32.369
"YBL080C"	541	0	-1.2	-12	17	0.294117647058824	30.3	9.621
"YBL082C"	458	NA	0	NA	NA	NA	33	35.454
"YBL085W"	980	0	0	-4.3	209	0.382775119617225	19.3	26.088
"YBL086C"	466	NA	-2.2	NA	NA	NA	NA	18.116
"YBL088C"	2787	NA	0	NA	NA	NA	42.1	1.675
"YBL089W"	459	NA	-1.7	NA	NA	NA	NA	19.636
"YBL090W"	177	0	0	-6.3	32	0.40625	32.2	58.488
"YBL091C"	421	0	-7.4	-8.6	32	0.40625	26.6	186.304
"YBL091C-A"	175	0	0	-10.9	14	0.357142857142857	25	26.411
"YBL092W"	130	10	0	-5.6	366	0.407103825136612	19.4	6433.772
"YBL093C"	220	0	0	-5.7	81	0.37037037037037	31.1	92.585
"YBL095W"	270	2	-2.3	-7.4	45	0.377777777777778	38.9	16.71
"YBL097W"	754	NA	-1.7	NA	NA	NA	NA	15.512
"YBL098W"	460	0	-4.2	-11.8	31	0.419354838709677	26.3	22.513
"YBL099W"	545	NA	0	NA	NA	NA	0.8	541.738
"YBL101C"	1117	NA	-4.2	NA	NA	NA	NA	22.705
"YBL102W"	215	0	0	-13	107	0.327102803738318	26.5	136.977
"YBL103C"	486	NA	-3.7	NA	NA	NA	0	24.324
"YBL104C"	1038	0	0	-10.8	26	0.384615384615385	23.7	14.251
"YBL105C"	1151	NA	0	NA	NA	NA	NA	28.054
"YBL106C"	1010	NA	0	NA	NA	NA	19.5	13.162
"YBL107C"	196	0	0	-7.9	1	1	32.7	35.656
"YBR001C"	780	NA	-1.8	NA	NA	NA	NA	19.089
"YBR002C"	286	0	0	-10.3	1	1	29.5	35.075
"YBR003W"	473	0	-6.9	-14.7	30	0.4	21.4	42.484
"YBR004C"	433	0	0	-6.6	17	0.294117647058824	36.5	24.865
"YBR005W"	213	0	0	-5.8	36	0.416666666666667	37.7	39.347
"YBR006W"	497	NA	0	NA	NA	NA	NA	25.819
"YBR007C"	736	NA	-4.6	NA	NA	NA	23.1	15.327
"YBR008C"	548	4	-2.3	-8.4	219	0.378995433789954	52.6	0.463
"YBR011C"	287	0	-0.7	-4.2	32	0.40625	29.9	2460.311
"YBR013C"	129	NA	-1.3	NA	NA	NA	NA	25.561
"YBR014C"	203	NA	-0.8	NA	NA	NA	NA	100.988
"YBR015C"	597	0	0	-9.4	94	0.361702127659574	26.1	109.965
"YBR016W"	128	NA	-0.6	NA	NA	NA	26.7	391.493
"YBR017C"	918	NA	-1.9	NA	NA	NA	29.2	66.391
"YBR018C"	366	NA	-1	NA	NA	NA	NA	0.465
"YBR019C"	699	NA	-1.9	NA	NA	NA	NA	0.336
"YBR020W"	528	NA	-0.4	NA	NA	NA	NA	0
"YBR021W"	633	NA	-4.3	NA	NA	NA	NA	9.032
"YBR022W"	177	0	-0.5	-4.3	15	0.333333333333333	33.1	41.692
"YBR023C"	1165	NA	-2	NA	NA	NA	21.2	39.485
"YBR024W"	301	NA	-0.5	NA	NA	NA	19.8	31.41
"YBR025C"	394	0	0	-4.8	22	0.363636363636364	25.1	909.534
"YBR026C"	380	0	0	-3.2	4	0.75	26.6	106.973
"YBR028C"	525	1	-5.5	-8.6	101	0.346534653465347	33.1	26.087
"YBR029C"	457	0	0	-8.8	81	0.37037037037037	36.8	148.341
"YBR030W"	552	2	0	-12.7	90	0.366666666666667	36.2	14.089
"YBR033W"	919	NA	-0.2	NA	NA	NA	NA	0.872
"YBR034C"	348	0	0	-4.7	30	0.4	22.9	147.479
"YBR035C"	228	0	-1.7	-8	28	0.392857142857143	27.2	259.354
"YBR036C"	410	NA	0	NA	NA	NA	27.5	172.6
"YBR037C"	295	NA	0	NA	NA	NA	31.9	42.821
"YBR038W"	963	0	0	-7.2	38	0.394736842105263	30.4	68.53
"YBR039W"	311	0	-1	-9	88	0.375	26.2	235.058
"YBR040W"	298	NA	0	NA	NA	NA	NA	0.499
"YBR041W"	669	0	0	-3.6	54	0.407407407407407	22.9	59.933
"YBR042C"	397	NA	-3.9	NA	NA	NA	34.2	47.635
"YBR043C"	689	2	-4	-8.3	150	0.353333333333333	46.2	11.516
"YBR044C"	572	NA	-1.7	NA	NA	NA	35.8	10.199
"YBR045C"	639	NA	-4	NA	NA	NA	NA	1.069
"YBR046C"	334	0	-0.3	-1.6	32	0.40625	24.3	71.732
"YBR047W"	175	1	-4.3	-7.4	54	0.407407407407407	33.1	16.262
"YBR049C"	810	0	0	-4.8	150	0.353333333333333	26.2	64.425
"YBR050C"	338	3	0	-10.1	179	0.385474860335196	38	0.796
"YBR052C"	210	0	0	-0.3	65	0.4	38.2	190.017
"YBR053C"	358	0	-1.5	-10.4	13	0.384615384615385	32.9	87.293
"YBR054W"	344	0	-0.5	-1.5	315	0.393650793650794	29.1	35.814
"YBR055C"	899	NA	0	NA	NA	NA	28.2	12.679
"YBR056W"	501	0	0	-2.2	38	0.394736842105263	24.7	92.192
"YBR057C"	366	NA	-2.6	NA	NA	NA	32.5	43.267
"YBR058C"	781	0	-2.3	-7.4	23	0.347826086956522	25.5	42.3
"YBR058C-A"	80	0	-0.3	-3.5	45	0.377777777777778	31	261.73
"YBR059C"	1108	0	-1.2	-9.1	151	0.357615894039735	25.8	44.834
"YBR060C"	620	NA	-3	NA	NA	NA	35.5	16.198
"YBR061C"	310	0	0	-2.9	8	0.625	26.1	50.492
"YBR062C"	180	NA	0	NA	NA	NA	NA	45.364
"YBR063C"	404	NA	0	NA	NA	NA	NA	0.224
"YBR065C"	364	0	0	-3.6	32	0.40625	18.3	20.002
"YBR066C"	220	NA	0	NA	NA	NA	31.1	66.29
"YBR067C"	210	NA	0	NA	NA	NA	28.1	2462.149
"YBR068C"	609	0	-0.2	-14.4	15	0.333333333333333	31.8	205.766
"YBR069C"	619	0	0	-11	106	0.330188679245283	30.8	173.505
