Position	Counts	End
-20	2605	5
-19	3458	5
-18	3106	5
-17	3188	5
-16	3313	5
-15	2981	5
-14	2988	5
-13	3277	5
-12	2947	5
-11	2999	5
-10	2719	5
-9	2838	5
-8	2973	5
-7	3504	5
-6	3211	5
-5	2965	5
-4	3381	5
-3	3412	5
-2	2935	5
-1	3125	5
0	3183	5
1	3403	5
2	3642	5
3	3887	5
4	3053	5
5	4565	5
6	3692	5
7	1292	5
8	1963	5
9	2131	5
10	3180	5
11	3134	5
12	2909	5
13	2821	5
14	3310	5
15	2982	5
16	3289	5
17	3147	5
18	3399	5
19	3390	5
20	3303	5
21	3553	5
22	3458	5
23	3386	5
24	3366	5
25	3386	5
-20	5039	3
-19	5273	3
-18	5183	3
-17	5057	3
-16	5723	3
-15	5594	3
-14	4779	3
-13	4941	3
-12	4861	3
-11	5384	3
-10	4986	3
-9	5191	3
-8	4807	3
-7	4979	3
-6	4925	3
-5	5186	3
-4	4723	3
-3	4131	3
-2	5500	3
-1	5395	3
0	5711	3
1	6156	3
2	5804	3
3	4092	3
4	4450	3
5	4955	3
6	4869	3
7	4825	3
8	4986	3
9	4549	3
10	4730	3
11	4673	3
12	4732	3
13	4595	3
14	4689	3
15	4884	3
16	4604	3
17	5101	3
18	4747	3
19	4672	3
20	4802	3
21	4717	3
22	4733	3
23	4600	3
24	4493	3
25	4728	3
