"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	15	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	16	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	17	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	18	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	19	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	20	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	21	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	22	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	23	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	24	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	25	12844
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	26	17033
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	27	31150
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	28	61910
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	29	270464
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	30	1185211
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	31	2919022
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	32	3973438
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	33	2477102
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	34	326028
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	35	25823
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	36	4726
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	37	717
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	38	98
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	39	11
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	40	1
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	41	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	42	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	43	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	44	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	45	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	46	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	47	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	48	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	49	0
2015	"Nedialkova"	"WT_ribo_empty_plasmid_rep3"	50	0
