Position	Counts	End
-20	157	5
-19	188	5
-18	140	5
-17	144	5
-16	153	5
-15	171	5
-14	132	5
-13	131	5
-12	163	5
-11	230	5
-10	1688	5
-9	9442	5
-8	25073	5
-7	14506	5
-6	6661	5
-5	11057	5
-4	8292	5
-3	6223	5
-2	9633	5
-1	6790	5
0	7526	5
1	16128	5
2	8499	5
3	6083	5
4	12347	5
5	8634	5
6	10862	5
7	3612	5
8	4197	5
9	4120	5
10	11264	5
11	5188	5
12	5205	5
13	8776	5
14	6581	5
15	4970	5
16	9914	5
17	5944	5
18	5518	5
19	11027	5
20	6011	5
21	5365	5
22	10062	5
23	5640	5
24	5031	5
25	9128	5
-20	4433	3
-19	3175	3
-18	6456	3
-17	3936	3
-16	8474	3
-15	19141	3
-14	8816	3
-13	1830	3
-12	1037	3
-11	1449	3
-10	1010	3
-9	790	3
-8	857	3
-7	620	3
-6	606	3
-5	499	3
-4	341	3
-3	208	3
-2	323	3
-1	171	3
0	120	3
1	115	3
2	77	3
3	50	3
4	45	3
5	47	3
6	46	3
7	36	3
8	44	3
9	31	3
10	25	3
11	24	3
12	25	3
13	32	3
14	18	3
15	27	3
16	22	3
17	19	3
18	27	3
19	26	3
20	22	3
21	27	3
22	20	3
23	27	3
24	19	3
25	17	3
