Position	Counts	End
-20	2985	5
-19	2414	5
-18	2547	5
-17	2548	5
-16	1977	5
-15	2478	5
-14	2160	5
-13	2365	5
-12	2137	5
-11	1746	5
-10	1906	5
-9	4711	5
-8	39242	5
-7	101372	5
-6	19967	5
-5	19042	5
-4	26368	5
-3	8393	5
-2	13822	5
-1	21199	5
0	7015	5
1	10418	5
2	32238	5
3	8357	5
4	6532	5
5	59304	5
6	3307	5
7	9699	5
8	20791	5
9	7400	5
10	11948	5
11	17110	5
12	5695	5
13	12152	5
14	18697	5
15	6120	5
16	12384	5
17	18646	5
18	5857	5
19	12192	5
20	19257	5
21	6036	5
22	12195	5
23	17892	5
24	5739	5
25	13060	5
-20	4317	3
-19	1595	3
-18	4328	3
-17	5184	3
-16	1803	3
-15	1323	3
-14	1887	3
-13	713	3
-12	180	3
-11	145	3
-10	187	3
-9	117	3
-8	80	3
-7	130	3
-6	104	3
-5	85	3
-4	124	3
-3	57	3
-2	109	3
-1	97	3
0	107	3
1	114	3
2	60	3
3	62	3
4	69	3
5	75	3
6	55	3
7	76	3
8	82	3
9	67	3
10	77	3
11	79	3
12	104	3
13	78	3
14	90	3
15	100	3
16	116	3
17	131	3
18	91	3
19	67	3
20	89	3
21	74	3
22	81	3
23	81	3
24	81	3
25	137	3
