"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	61.142
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	22.591
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	2296.586
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	204.799
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	147.077
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	122.668
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	30.128
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	23.123
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	204.177
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	62.192
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	103.517
"YAL015C"	399	NA	0	NA	NA	NA	10.2	72.636
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	204.121
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	56.685
"YAL018C"	325	NA	0	NA	NA	NA	NA	2.02
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	45.55
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	98.188
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	30.113
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	96.986
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	122.112
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	11.766
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	201.58
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	55.343
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	97.552
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	17.105
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	68.424
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	121.329
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	24.213
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	35.756
"YAL033W"	173	NA	0	NA	NA	NA	27.7	323.831
"YAL034C"	413	NA	-1	NA	NA	NA	NA	20.077
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	48.541
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	185.456
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	184.756
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	7.394
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	66.903
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	3639.451
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	83.345
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	21.397
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	47.359
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	420.062
"YAL043C"	785	NA	0	NA	NA	NA	3.3	38.092
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	1860.53
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	189.327
"YAL046C"	118	NA	0	NA	NA	NA	NA	106.335
"YAL047C"	622	NA	0	NA	NA	NA	NA	14.587
"YAL048C"	662	0	-4	-13.2	2	1	NA	15.253
"YAL049C"	246	NA	0	NA	NA	NA	27.5	145.16
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	24.817
"YAL053W"	783	NA	0	NA	NA	NA	29.3	49.191
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	15.133
"YAL055W"	180	0	0	-3.4	1	1	30.4	64.917
"YAL056W"	880	NA	0	NA	NA	NA	22.9	67.728
"YAL058W"	502	NA	0	NA	NA	NA	28.8	57.546
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	247.475
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	171.807
"YAL061W"	417	NA	-1	NA	NA	NA	NA	107.416
"YAL067C"	593	NA	0	NA	NA	NA	NA	2.83
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	313.332
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	131.026
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	131.345
"YAR007C"	621	NA	0	NA	NA	NA	27	45.454
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	150.247
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	65.382
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	153.457
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	51.949
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	12.365
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	66.131
"YAR027W"	235	NA	0	NA	NA	NA	NA	256.393
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	104.618
"YAR029W"	74	NA	0	NA	NA	NA	NA	102.756
"YAR035W"	687	NA	0	NA	NA	NA	NA	9.317
"YAR042W"	1188	NA	0	NA	NA	NA	NA	30.935
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	1425.501
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	920.669
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	37.466
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	22.073
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	633.383
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	58.026
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	25.577
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	7.214
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	26.153
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	54.085
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	38.48
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	5.37
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	25.766
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	71.533
"YBL016W"	353	NA	0	NA	NA	NA	NA	83.075
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	52.548
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	276.66
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	53.044
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	48.779
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	177.181
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	71.132
"YBL023C"	868	NA	0	NA	NA	NA	NA	49.145
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	72.147
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	85.375
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	313.641
"YBL028C"	106	0	-1.4	-6.9	28	0.392857142857143	30	711.678
"YBL029C-A"	94	1	0	-7.6	118	0.355932203389831	24.3	208.904
"YBL029W"	376	NA	0	NA	NA	NA	6.1	44.816
"YBL030C"	318	0	-0.7	-3.9	141	0.354609929078014	23.3	362.928
