Position	Counts	End
-20	323	5
-19	335	5
-18	319	5
-17	427	5
-16	458	5
-15	539	5
-14	375	5
-13	451	5
-12	445	5
-11	1033	5
-10	14193	5
-9	81122	5
-8	151803	5
-7	108153	5
-6	19486	5
-5	18314	5
-4	14635	5
-3	8385	5
-2	15971	5
-1	11973	5
0	10824	5
1	13649	5
2	9143	5
3	15436	5
4	7457	5
5	24451	5
6	2587	5
7	4998	5
8	8958	5
9	6705	5
10	10167	5
11	6191	5
12	4761	5
13	9269	5
14	7951	5
15	4383	5
16	9299	5
17	6979	5
18	5106	5
19	8088	5
20	6329	5
21	5586	5
22	8701	5
23	6587	5
24	4843	5
25	9013	5
-20	4174	3
-19	4028	3
-18	6262	3
-17	3912	3
-16	1347	3
-15	1911	3
-14	1114	3
-13	257	3
-12	85	3
-11	73	3
-10	81	3
-9	59	3
-8	73	3
-7	43	3
-6	35	3
-5	65	3
-4	74	3
-3	41	3
-2	55	3
-1	66	3
0	107	3
1	54	3
2	34	3
3	50	3
4	60	3
5	55	3
6	49	3
7	62	3
8	52	3
9	26	3
10	45	3
11	30	3
12	46	3
13	45	3
14	36	3
15	74	3
16	87	3
17	39	3
18	46	3
19	38	3
20	48	3
21	41	3
22	55	3
23	39	3
24	59	3
25	41	3
