Position	Counts	End
-20	808	5
-19	821	5
-18	993	5
-17	853	5
-16	1105	5
-15	1144	5
-14	977	5
-13	1048	5
-12	877	5
-11	1185	5
-10	10675	5
-9	120941	5
-8	384369	5
-7	232429	5
-6	30154	5
-5	58399	5
-4	38897	5
-3	16483	5
-2	53363	5
-1	33164	5
0	24825	5
1	62457	5
2	32406	5
3	33964	5
4	23389	5
5	70932	5
6	9578	5
7	25312	5
8	26040	5
9	17119	5
10	36768	5
11	22309	5
12	11141	5
13	33154	5
14	24964	5
15	9660	5
16	31114	5
17	24054	5
18	9761	5
19	27175	5
20	18440	5
21	10975	5
22	28769	5
23	20493	5
24	9993	5
25	26988	5
-20	13303	3
-19	7915	3
-18	19708	3
-17	14356	3
-16	5083	3
-15	11961	3
-14	10223	3
-13	943	3
-12	269	3
-11	296	3
-10	254	3
-9	206	3
-8	217	3
-7	177	3
-6	146	3
-5	151	3
-4	198	3
-3	148	3
-2	163	3
-1	162	3
0	148	3
1	166	3
2	87	3
3	116	3
4	86	3
5	98	3
6	90	3
7	105	3
8	106	3
9	80	3
10	99	3
11	89	3
12	84	3
13	69	3
14	82	3
15	126	3
16	161	3
17	92	3
18	68	3
19	87	3
20	92	3
21	82	3
22	108	3
23	79	3
24	84	3
25	65	3
