"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Gardin"	"Sc-Lys_mRNA-seq"	15	2281
2014	"Gardin"	"Sc-Lys_mRNA-seq"	16	5831
2014	"Gardin"	"Sc-Lys_mRNA-seq"	17	13506
2014	"Gardin"	"Sc-Lys_mRNA-seq"	18	26742
2014	"Gardin"	"Sc-Lys_mRNA-seq"	19	40656
2014	"Gardin"	"Sc-Lys_mRNA-seq"	20	51517
2014	"Gardin"	"Sc-Lys_mRNA-seq"	21	59064
2014	"Gardin"	"Sc-Lys_mRNA-seq"	22	62802
2014	"Gardin"	"Sc-Lys_mRNA-seq"	23	68607
2014	"Gardin"	"Sc-Lys_mRNA-seq"	24	73555
2014	"Gardin"	"Sc-Lys_mRNA-seq"	25	78822
2014	"Gardin"	"Sc-Lys_mRNA-seq"	26	94122
2014	"Gardin"	"Sc-Lys_mRNA-seq"	27	210543
2014	"Gardin"	"Sc-Lys_mRNA-seq"	28	297201
2014	"Gardin"	"Sc-Lys_mRNA-seq"	29	280363
2014	"Gardin"	"Sc-Lys_mRNA-seq"	30	213099
2014	"Gardin"	"Sc-Lys_mRNA-seq"	31	67885
2014	"Gardin"	"Sc-Lys_mRNA-seq"	32	16593
2014	"Gardin"	"Sc-Lys_mRNA-seq"	33	6031
2014	"Gardin"	"Sc-Lys_mRNA-seq"	34	2237
2014	"Gardin"	"Sc-Lys_mRNA-seq"	35	811
2014	"Gardin"	"Sc-Lys_mRNA-seq"	36	419
2014	"Gardin"	"Sc-Lys_mRNA-seq"	37	270
2014	"Gardin"	"Sc-Lys_mRNA-seq"	38	226
2014	"Gardin"	"Sc-Lys_mRNA-seq"	39	220
2014	"Gardin"	"Sc-Lys_mRNA-seq"	40	161
2014	"Gardin"	"Sc-Lys_mRNA-seq"	41	157
2014	"Gardin"	"Sc-Lys_mRNA-seq"	42	135
2014	"Gardin"	"Sc-Lys_mRNA-seq"	43	104
2014	"Gardin"	"Sc-Lys_mRNA-seq"	44	99
2014	"Gardin"	"Sc-Lys_mRNA-seq"	45	88
2014	"Gardin"	"Sc-Lys_mRNA-seq"	46	73
2014	"Gardin"	"Sc-Lys_mRNA-seq"	47	74
2014	"Gardin"	"Sc-Lys_mRNA-seq"	48	72
2014	"Gardin"	"Sc-Lys_mRNA-seq"	49	61
2014	"Gardin"	"Sc-Lys_mRNA-seq"	50	65
