Position	Counts	End
-20	916	5
-19	880	5
-18	888	5
-17	1010	5
-16	983	5
-15	954	5
-14	840	5
-13	883	5
-12	878	5
-11	3171	5
-10	33846	5
-9	132299	5
-8	149884	5
-7	82907	5
-6	46159	5
-5	34657	5
-4	23973	5
-3	30421	5
-2	35193	5
-1	23790	5
0	41318	5
1	32711	5
2	19461	5
3	56454	5
4	18080	5
5	53176	5
6	18482	5
7	21472	5
8	19243	5
9	27177	5
10	26143	5
11	14185	5
12	20629	5
13	24518	5
14	15954	5
15	17132	5
16	23302	5
17	13493	5
18	17874	5
19	18768	5
20	11663	5
21	19789	5
22	18785	5
23	11414	5
24	16345	5
25	18464	5
-20	5512	3
-19	9703	3
-18	10077	3
-17	4072	3
-16	5553	3
-15	5758	3
-14	1792	3
-13	427	3
-12	198	3
-11	173	3
-10	208	3
-9	173	3
-8	132	3
-7	129	3
-6	123	3
-5	152	3
-4	159	3
-3	74	3
-2	114	3
-1	128	3
0	155	3
1	102	3
2	86	3
3	110	3
4	88	3
5	96	3
6	83	3
7	79	3
8	79	3
9	66	3
10	74	3
11	80	3
12	81	3
13	69	3
14	83	3
15	89	3
16	97	3
17	78	3
18	74	3
19	64	3
20	68	3
21	71	3
22	68	3
23	59	3
24	71	3
25	76	3
