Position	Counts	End
-20	834	5
-19	759	5
-18	895	5
-17	846	5
-16	956	5
-15	1068	5
-14	786	5
-13	949	5
-12	917	5
-11	2541	5
-10	35974	5
-9	182555	5
-8	362423	5
-7	206563	5
-6	45323	5
-5	62039	5
-4	46062	5
-3	27730	5
-2	50683	5
-1	32824	5
0	31395	5
1	53615	5
2	27577	5
3	50859	5
4	27075	5
5	71742	5
6	13904	5
7	19588	5
8	24018	5
9	21002	5
10	36366	5
11	19992	5
12	15714	5
13	35422	5
14	25129	5
15	13885	5
16	31417	5
17	22169	5
18	15461	5
19	27237	5
20	18382	5
21	15922	5
22	28878	5
23	18927	5
24	14075	5
25	26638	5
-20	11712	3
-19	9291	3
-18	15829	3
-17	10496	3
-16	4283	3
-15	7380	3
-14	5149	3
-13	782	3
-12	267	3
-11	328	3
-10	233	3
-9	162	3
-8	151	3
-7	127	3
-6	85	3
-5	122	3
-4	133	3
-3	76	3
-2	107	3
-1	115	3
0	105	3
1	139	3
2	74	3
3	87	3
4	77	3
5	97	3
6	98	3
7	83	3
8	65	3
9	67	3
10	65	3
11	68	3
12	71	3
13	48	3
14	88	3
15	109	3
16	195	3
17	94	3
18	58	3
19	64	3
20	67	3
21	85	3
22	85	3
23	59	3
24	79	3
25	56	3
