"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2013"	"Zinshteyn"	"Δelp3_rpf"	499	0	0.9968	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	498	0	1.0281	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	497	0	1.0196	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	496	0	0.9917	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	495	0	1.0425	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	494	0	1.0264	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	493	0	0.9756	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	492	0	1.0036	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	491	0	1.0603	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	490	0	1.0027	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	489	0	1.0163	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	488	0	1.0036	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	487	0	1.0086	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	486	0	1.0315	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	485	0	1.106	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	484	0	1.0653	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	483	0	1.067	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	482	0	0.9435	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	481	0	1.0586	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	480	0	1.001	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	479	0	0.9883	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	478	0	1.0349	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	477	0	0.952	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	476	0	0.9376	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	475	0	0.9316	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	474	0	0.9435	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	473	0	0.9325	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	472	0	0.9579	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	471	0	1.0137	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	470	0	1.1034	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	469	0	0.9223	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	468	0	0.9342	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	467	0	0.9274	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	466	0	0.9655	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	465	0	0.9477	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	464	0	1.0163	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	463	0	0.9452	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	462	0	1.0112	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	461	0	1.0357	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	460	0	1.0205	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	459	0	1.0129	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	458	0	0.974	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	457	0	1.0332	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	456	0	1.0357	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	455	0	0.9875	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	454	0	1.012	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	453	0	0.9833	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	452	0	1.0746	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	451	0	1.0002	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	450	0	0.9833	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	449	0	0.9333	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	448	0	0.9266	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	447	0	0.9071	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	446	0	0.946	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	445	0	0.974	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	444	0	1.0027	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	443	0	0.979	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	442	0	0.9841	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	441	0	0.9181	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	440	0	0.9088	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	439	0	0.996	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	438	0	0.9697	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	437	0	0.9892	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	436	0	0.9824	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	435	0	0.9799	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	434	0	0.9139	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	433	0	0.9638	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	432	0	1.0078	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	431	0	0.9511	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	430	0	0.9511	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	429	0	0.9139	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	428	0	0.9604	0	100	"RPF"
"2013"	"Zinshteyn"	"Δelp3_rpf"	427	0	1.04	0	100	"RPF"
