Position	Counts	End
-20	186	5
-19	164	5
-18	203	5
-17	141	5
-16	203	5
-15	3103	5
-14	483	5
-13	115	5
-12	147	5
-11	154	5
-10	162	5
-9	340	5
-8	1911	5
-7	22202	5
-6	8146	5
-5	3123	5
-4	7674	5
-3	3412	5
-2	2106	5
-1	6938	5
0	4180	5
1	5371	5
2	11734	5
3	2802	5
4	6331	5
5	9340	5
6	3360	5
7	624	5
8	4659	5
9	2235	5
10	1723	5
11	3984	5
12	1759	5
13	1161	5
14	3406	5
15	1529	5
16	1257	5
17	3160	5
18	1219	5
19	938	5
20	2553	5
21	1090	5
22	1120	5
23	2138	5
24	935	5
25	876	5
-20	1250	3
-19	450	3
-18	352	3
-17	1421	3
-16	445	3
-15	466	3
-14	1695	3
-13	521	3
-12	216	3
-11	142	3
-10	85	3
-9	85	3
-8	101	3
-7	65	3
-6	166	3
-5	123	3
-4	70	3
-3	78	3
-2	62	3
-1	58	3
0	53	3
1	101	3
2	232	3
3	118	3
4	126	3
5	85	3
6	101	3
7	61	3
8	31	3
9	44	3
10	42	3
11	621	3
12	274	3
13	50	3
14	69	3
15	70	3
16	52	3
17	41	3
18	158	3
19	169	3
20	64	3
21	53	3
22	30	3
23	52	3
24	58	3
25	124	3
