Position	Counts	End
-20	333	5
-19	343	5
-18	326	5
-17	337	5
-16	361	5
-15	3813	5
-14	680	5
-13	298	5
-12	310	5
-11	268	5
-10	281	5
-9	714	5
-8	5510	5
-7	51168	5
-6	15898	5
-5	5658	5
-4	17322	5
-3	6226	5
-2	3314	5
-1	15492	5
0	5604	5
1	6827	5
2	20506	5
3	4979	5
4	5278	5
5	19241	5
6	5977	5
7	967	5
8	11027	5
9	3940	5
10	2407	5
11	8919	5
12	3051	5
13	1799	5
14	7236	5
15	2866	5
16	1498	5
17	6530	5
18	2229	5
19	1429	5
20	5494	5
21	1915	5
22	1405	5
23	4626	5
24	1550	5
25	1470	5
-20	2737	3
-19	877	3
-18	637	3
-17	3100	3
-16	921	3
-15	892	3
-14	2727	3
-13	1024	3
-12	276	3
-11	159	3
-10	147	3
-9	109	3
-8	103	3
-7	85	3
-6	122	3
-5	90	3
-4	75	3
-3	84	3
-2	65	3
-1	63	3
0	95	3
1	80	3
2	189	3
3	125	3
4	179	3
5	87	3
6	217	3
7	76	3
8	44	3
9	54	3
10	50	3
11	494	3
12	172	3
13	48	3
14	58	3
15	51	3
16	85	3
17	50	3
18	136	3
19	139	3
20	48	3
21	38	3
22	49	3
23	58	3
24	46	3
25	89	3
