Position	Counts	End
-20	2959	5
-19	3769	5
-18	3455	5
-17	3780	5
-16	3835	5
-15	3577	5
-14	3471	5
-13	3916	5
-12	3707	5
-11	3712	5
-10	3341	5
-9	3915	5
-8	3918	5
-7	4464	5
-6	4050	5
-5	4081	5
-4	4807	5
-3	4838	5
-2	4178	5
-1	4418	5
0	4766	5
1	5235	5
2	5579	5
3	5293	5
4	5200	5
5	7408	5
6	5079	5
7	2465	5
8	2783	5
9	3214	5
10	4364	5
11	4599	5
12	4202	5
13	4136	5
14	5015	5
15	4196	5
16	5029	5
17	5026	5
18	4686	5
19	4842	5
20	4904	5
21	4822	5
22	5024	5
23	5287	5
24	5087	5
25	5442	5
-20	4983	3
-19	4784	3
-18	4578	3
-17	4668	3
-16	4684	3
-15	4515	3
-14	4694	3
-13	4290	3
-12	4023	3
-11	4466	3
-10	3990	3
-9	3928	3
-8	4111	3
-7	3950	3
-6	3717	3
-5	4001	3
-4	3366	3
-3	3171	3
-2	3865	3
-1	4002	3
0	4192	3
1	4442	3
2	5754	3
3	2778	3
4	2878	3
5	3715	3
6	3959	3
7	3641	3
8	3498	3
9	3280	3
10	3489	3
11	3648	3
12	3450	3
13	3324	3
14	3322	3
15	3381	3
16	3307	3
17	3618	3
18	3170	3
19	3199	3
20	3238	3
21	3354	3
22	3142	3
23	3126	3
24	3186	3
25	3093	3
