"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	15	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	16	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	17	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	18	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	19	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	20	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	21	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	22	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	23	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	24	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	25	48971
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	26	37458
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	27	40440
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	28	217081
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	29	75700
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	30	79833
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	31	89276
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	32	116276
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	33	202944
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	34	190842
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	35	356561
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	36	652866
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	37	1252069
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	38	2080573
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	39	3325910
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	40	4242867
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	41	4601741
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	42	4730086
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	43	4542271
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	44	4416451
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	45	4274269
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	46	4275418
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	47	4460960
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	48	5544869
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	49	9666423
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_2"	50	11642026
