Position	Counts	End
-20	1066	5
-19	1098	5
-18	1210	5
-17	1089	5
-16	1288	5
-15	1329	5
-14	1162	5
-13	1402	5
-12	1138	5
-11	1338	5
-10	9281	5
-9	99426	5
-8	317953	5
-7	219544	5
-6	32581	5
-5	68902	5
-4	50339	5
-3	18291	5
-2	59560	5
-1	42413	5
0	26515	5
1	67677	5
2	38021	5
3	37621	5
4	26742	5
5	88612	5
6	10734	5
7	27171	5
8	34591	5
9	18702	5
10	41446	5
11	28534	5
12	12029	5
13	36000	5
14	30813	5
15	10640	5
16	33400	5
17	28370	5
18	10852	5
19	28079	5
20	21623	5
21	11678	5
22	30401	5
23	23971	5
24	10545	5
25	28030	5
-20	13039	3
-19	6763	3
-18	17205	3
-17	13521	3
-16	4993	3
-15	12046	3
-14	10658	3
-13	1187	3
-12	345	3
-11	345	3
-10	345	3
-9	294	3
-8	292	3
-7	236	3
-6	204	3
-5	230	3
-4	255	3
-3	139	3
-2	194	3
-1	169	3
0	232	3
1	210	3
2	129	3
3	141	3
4	150	3
5	139	3
6	134	3
7	113	3
8	119	3
9	118	3
10	109	3
11	103	3
12	112	3
13	98	3
14	132	3
15	129	3
16	137	3
17	115	3
18	93	3
19	111	3
20	103	3
21	85	3
22	100	3
23	91	3
24	98	3
25	83	3
