"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-20	3437	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-19	3133	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-18	3106	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-17	2643	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-16	2864	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-15	2682	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-14	2324	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-13	2342	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-12	2161	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-11	2942	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-10	33980	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-9	213444	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-8	458865	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-7	234755	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-6	50090	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-5	74692	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-4	42494	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-3	29845	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-2	66530	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	-1	39654	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	0	45292	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	1	86083	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	2	37513	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	3	68615	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	4	43675	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	5	91294	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	6	23822	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	7	41111	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	8	42034	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	9	38688	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	10	65186	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	11	36621	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	12	25465	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	13	61320	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	14	37543	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	15	26628	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	16	59892	5
2015	"Nedialkova"	"ncs2Δ_ribo_diamide_rep1"	17	38568	5
