Position	Mean	SD	End	BG	DataType
1	0.659272389474482	0.00584938449483077	5	Data	mRNA
2	0.66518856955082	0.00583030004297161	5	Data	mRNA
3	0.664138924698567	0.00581312403629838	5	Data	mRNA
4	0.665856525365891	0.00569384621217866	5	Data	mRNA
5	0.665951947625186	0.005686212431435	5	Data	mRNA
6	0.67444452870251	0.00565281464068148	5	Data	mRNA
7	0.681982887186876	0.00566331108920401	5	Data	mRNA
8	0.685227244002932	0.00564613508253078	5	Data	mRNA
9	0.692193068931524	0.00567189909254063	5	Data	mRNA
10	0.698968049341523	0.00563563863400824	5	Data	mRNA
11	0.703262051009833	0.0055936528399181	5	Data	mRNA
12	0.711277520790678	0.00555643815879275	5	Data	mRNA
13	0.716239478274058	0.00551158969692374	5	Data	mRNA
14	0.721201435757438	0.00549250524506458	5	Data	mRNA
15	0.726926771315184	0.00547151234801951	5	Data	mRNA
16	0.73198415105786	0.00547055812542656	5	Data	mRNA
17	0.734178863021663	0.00541330476984909	5	Data	mRNA
18	0.740285887616592	0.00540471676651247	5	Data	mRNA
19	0.745820378655747	0.00539040342761811	5	Data	mRNA
20	0.747537979323071	0.00536654786279417	5	Data	mRNA
21	0.751736558732085	0.005302614949066	5	Data	mRNA
22	0.75545802684462	0.00527398827127727	5	Data	mRNA
23	0.758702383660676	0.0052711256034984	5	Data	mRNA
24	0.762805540810394	0.00520814691236319	5	Data	mRNA
25	0.765763630848563	0.00518333712494629	5	Data	mRNA
26	0.767290386997295	0.00515661889234347	5	Data	mRNA
27	0.771584388665605	0.00515089355678572	5	Data	mRNA
28	0.774160789666591	0.00515757311493643	5	Data	mRNA
29	0.775210434518844	0.00516329845049417	5	Data	mRNA
30	0.7784547913349	0.00510795354010263	5	Data	mRNA
31	0.779409013927858	0.0050611966330477	5	Data	mRNA
32	0.779504436187154	0.00504974596193221	5	Data	mRNA
33	0.779313591668563	0.00493142236040545	5	Data	mRNA
34	0.781603725891661	0.00487226055964207	5	Data	mRNA
35	0.780935770076591	0.0048264578751801	5	Data	mRNA
36	0.780840347817295	0.00477397563256743	5	Data	mRNA
37	0.780649503298703	0.00468332448623645	5	Data	mRNA
38	0.780458658780112	0.00468141604105053	5	Data	mRNA
39	0.780363236520816	0.00462702535325194	5	Data	mRNA
40	0.781126614595182	0.00464038446955335	5	Data	mRNA
41	0.779981547483633	0.00460412401102096	5	Data	mRNA
42	0.779409013927858	0.00459171911731251	5	Data	mRNA
43	0.778263946816309	0.00455450443618715	5	Data	mRNA
44	0.775592123556027	0.0044609906220773	5	Data	mRNA
45	0.773588256110816	0.00446003639948434	5	Data	mRNA
46	0.769962210257577	0.00439801193094209	5	Data	mRNA
47	0.767958342812366	0.00440946260205758	5	Data	mRNA
48	0.765286519552084	0.00438369859204772	5	Data	mRNA
49	0.762137584995324	0.00438560703723364	5	Data	mRNA
50	0.760610828846591	0.00438846970501251	5	Data	mRNA
