Position	Counts	End
-20	998	5
-19	914	5
-18	880	5
-17	943	5
-16	1102	5
-15	1283	5
-14	1134	5
-13	993	5
-12	1055	5
-11	1124	5
-10	977	5
-9	1013	5
-8	1005	5
-7	1008	5
-6	1094	5
-5	959	5
-4	970	5
-3	1053	5
-2	1047	5
-1	1034	5
0	1017	5
1	1224	5
2	1141	5
3	1008	5
4	1039	5
5	1098	5
6	1653	5
7	940	5
8	1125	5
9	1032	5
10	1287	5
11	1214	5
12	1073	5
13	1149	5
14	1147	5
15	1080	5
16	1146	5
17	1180	5
18	1126	5
19	1063	5
20	1183	5
21	1117	5
22	1282	5
23	1145	5
24	1024	5
25	1381	5
-20	1556	3
-19	1428	3
-18	1469	3
-17	1600	3
-16	1391	3
-15	1627	3
-14	1411	3
-13	1255	3
-12	1355	3
-11	1385	3
-10	1319	3
-9	1301	3
-8	1362	3
-7	1333	3
-6	1329	3
-5	1476	3
-4	1269	3
-3	1282	3
-2	1411	3
-1	1408	3
0	1384	3
1	1551	3
2	1905	3
3	1351	3
4	1429	3
5	1429	3
6	1527	3
7	1444	3
8	1555	3
9	1497	3
10	1465	3
11	1541	3
12	1561	3
13	1451	3
14	1511	3
15	1380	3
16	1464	3
17	1377	3
18	1390	3
19	1532	3
20	1393	3
21	1478	3
22	1564	3
23	1533	3
24	1504	3
25	1373	3
