Position	Counts	End
-20	8791	5
-19	10518	5
-18	9119	5
-17	10767	5
-16	11583	5
-15	9096	5
-14	8957	5
-13	10376	5
-12	9822	5
-11	10350	5
-10	10027	5
-9	9307	5
-8	9372	5
-7	11629	5
-6	10405	5
-5	9912	5
-4	11687	5
-3	9627	5
-2	11144	5
-1	11825	5
0	12005	5
1	9683	5
2	14048	5
3	15125	5
4	4274	5
5	22352	5
6	4112	5
7	7203	5
8	10584	5
9	9695	5
10	9612	5
11	10753	5
12	10938	5
13	9775	5
14	12253	5
15	10006	5
16	10196	5
17	12183	5
18	11017	5
19	9563	5
20	11561	5
21	12149	5
22	9582	5
23	12404	5
24	12106	5
25	10276	5
-20	13008	3
-19	13225	3
-18	9167	3
-17	12340	3
-16	13622	3
-15	9890	3
-14	12484	3
-13	12577	3
-12	8926	3
-11	12474	3
-10	11773	3
-9	9265	3
-8	12163	3
-7	11435	3
-6	10581	3
-5	10922	3
-4	10913	3
-3	7610	3
-2	11567	3
-1	12313	3
0	13687	3
1	12817	3
2	9935	3
3	9177	3
4	10882	3
5	9455	3
6	10511	3
7	10011	3
8	10511	3
9	10837	3
10	10299	3
11	10310	3
12	10521	3
13	10363	3
14	10856	3
15	10720	3
16	9556	3
17	10335	3
18	10515	3
19	10367	3
20	10690	3
21	10460	3
22	10452	3
23	9831	3
24	10250	3
25	9860	3
