"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2016	"Weinberg"	"unselected_total_RNA"	-20	2584	5
2016	"Weinberg"	"unselected_total_RNA"	-19	2816	5
2016	"Weinberg"	"unselected_total_RNA"	-18	2632	5
2016	"Weinberg"	"unselected_total_RNA"	-17	2749	5
2016	"Weinberg"	"unselected_total_RNA"	-16	2843	5
2016	"Weinberg"	"unselected_total_RNA"	-15	3017	5
2016	"Weinberg"	"unselected_total_RNA"	-14	3028	5
2016	"Weinberg"	"unselected_total_RNA"	-13	2961	5
2016	"Weinberg"	"unselected_total_RNA"	-12	3052	5
2016	"Weinberg"	"unselected_total_RNA"	-11	3140	5
2016	"Weinberg"	"unselected_total_RNA"	-10	3109	5
2016	"Weinberg"	"unselected_total_RNA"	-9	3252	5
2016	"Weinberg"	"unselected_total_RNA"	-8	3181	5
2016	"Weinberg"	"unselected_total_RNA"	-7	3244	5
2016	"Weinberg"	"unselected_total_RNA"	-6	3286	5
2016	"Weinberg"	"unselected_total_RNA"	-5	3297	5
2016	"Weinberg"	"unselected_total_RNA"	-4	3392	5
2016	"Weinberg"	"unselected_total_RNA"	-3	3292	5
2016	"Weinberg"	"unselected_total_RNA"	-2	3344	5
2016	"Weinberg"	"unselected_total_RNA"	-1	3363	5
2016	"Weinberg"	"unselected_total_RNA"	0	3284	5
2016	"Weinberg"	"unselected_total_RNA"	1	3239	5
2016	"Weinberg"	"unselected_total_RNA"	2	3441	5
2016	"Weinberg"	"unselected_total_RNA"	3	3144	5
2016	"Weinberg"	"unselected_total_RNA"	4	3527	5
2016	"Weinberg"	"unselected_total_RNA"	5	3545	5
2016	"Weinberg"	"unselected_total_RNA"	6	3437	5
2016	"Weinberg"	"unselected_total_RNA"	7	4623	5
2016	"Weinberg"	"unselected_total_RNA"	8	3036	5
2016	"Weinberg"	"unselected_total_RNA"	9	3092	5
2016	"Weinberg"	"unselected_total_RNA"	10	3333	5
2016	"Weinberg"	"unselected_total_RNA"	11	3800	5
2016	"Weinberg"	"unselected_total_RNA"	12	3288	5
2016	"Weinberg"	"unselected_total_RNA"	13	3336	5
2016	"Weinberg"	"unselected_total_RNA"	14	3670	5
2016	"Weinberg"	"unselected_total_RNA"	15	3314	5
2016	"Weinberg"	"unselected_total_RNA"	16	3507	5
2016	"Weinberg"	"unselected_total_RNA"	17	3810	5
2016	"Weinberg"	"unselected_total_RNA"	18	3468	5
2016	"Weinberg"	"unselected_total_RNA"	19	3621	5
2016	"Weinberg"	"unselected_total_RNA"	20	3846	5
2016	"Weinberg"	"unselected_total_RNA"	21	3417	5
2016	"Weinberg"	"unselected_total_RNA"	22	3649	5
2016	"Weinberg"	"unselected_total_RNA"	23	3799	5
