Position	Counts	End
-20	364	5
-19	454	5
-18	339	5
-17	286	5
-16	329	5
-15	33088	5
-14	4598	5
-13	306	5
-12	347	5
-11	257	5
-10	289	5
-9	1683	5
-8	9378	5
-7	33396	5
-6	6198	5
-5	3417	5
-4	9041	5
-3	2755	5
-2	2391	5
-1	7539	5
0	2494	5
1	4604	5
2	9450	5
3	1681	5
4	2807	5
5	7307	5
6	2121	5
7	1216	5
8	6330	5
9	1636	5
10	2187	5
11	5940	5
12	1488	5
13	1731	5
14	4916	5
15	1294	5
16	1443	5
17	4448	5
18	1010	5
19	1355	5
20	3793	5
21	975	5
22	1096	5
23	3223	5
24	819	5
25	1099	5
-20	1981	3
-19	415	3
-18	655	3
-17	2033	3
-16	450	3
-15	991	3
-14	2520	3
-13	687	3
-12	194	3
-11	142	3
-10	114	3
-9	116	3
-8	111	3
-7	85	3
-6	194	3
-5	114	3
-4	116	3
-3	82	3
-2	75	3
-1	69	3
0	108	3
1	240	3
2	1047	3
3	749	3
4	743	3
5	466	3
6	544	3
7	912	3
8	395	3
9	254	3
10	110	3
11	9279	3
12	1286	3
13	151	3
14	137	3
15	258	3
16	169	3
17	97	3
18	354	3
19	875	3
20	297	3
21	105	3
22	155	3
23	117	3
24	105	3
25	140	3
