Position	Counts	End
-20	2886	5
-19	2313	5
-18	2159	5
-17	2424	5
-16	2881	5
-15	2337	5
-14	2822	5
-13	2478	5
-12	2553	5
-11	2572	5
-10	2254	5
-9	2516	5
-8	2455	5
-7	2422	5
-6	2602	5
-5	1966	5
-4	2367	5
-3	2395	5
-2	2569	5
-1	2195	5
0	2161	5
1	3002	5
2	2848	5
3	2386	5
4	2304	5
5	3002	5
6	3153	5
7	2031	5
8	2179	5
9	1936	5
10	2576	5
11	2646	5
12	2151	5
13	2637	5
14	2422	5
15	2164	5
16	2562	5
17	2570	5
18	2535	5
19	2422	5
20	2607	5
21	2430	5
22	2907	5
23	2510	5
24	2157	5
25	3169	5
-20	4776	3
-19	4752	3
-18	4672	3
-17	4699	3
-16	4208	3
-15	4723	3
-14	3951	3
-13	3781	3
-12	4601	3
-11	4070	3
-10	4311	3
-9	4366	3
-8	4292	3
-7	4351	3
-6	4358	3
-5	4420	3
-4	4037	3
-3	3888	3
-2	4734	3
-1	5088	3
0	4112	3
1	4494	3
2	6143	3
3	4222	3
4	4311	3
5	4194	3
6	4519	3
7	4276	3
8	4858	3
9	4360	3
10	4514	3
11	4633	3
12	5111	3
13	4873	3
14	4977	3
15	4562	3
16	4457	3
17	4570	3
18	4837	3
19	5862	3
20	4638	3
21	4709	3
22	4541	3
23	4947	3
24	4653	3
25	5461	3
