"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-20	550	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-19	631	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-18	461	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-17	507	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-16	405	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-15	16921	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-14	5283	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-13	390	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-12	497	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-11	402	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-10	494	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-9	2826	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-8	14782	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-7	53437	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-6	10038	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-5	5558	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-4	15171	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-3	4377	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-2	3918	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	-1	11878	5
2012	"Brar"	"rpf_G_tp_traditional_tc_the_second_lane_of_this"	0	3365	5
