Position	Counts	End
-20	2424	5
-19	3075	5
-18	2672	5
-17	2935	5
-16	2867	5
-15	3179	5
-14	2907	5
-13	3479	5
-12	3342	5
-11	3898	5
-10	3133	5
-9	3900	5
-8	4467	5
-7	4596	5
-6	4307	5
-5	4187	5
-4	5787	5
-3	5747	5
-2	4603	5
-1	4671	5
0	5108	5
1	7232	5
2	7509	5
3	4370	5
4	7866	5
5	9803	5
6	3684	5
7	2629	5
8	2153	5
9	4534	5
10	5992	5
11	7921	5
12	5016	5
13	5960	5
14	7899	5
15	5544	5
16	7879	5
17	9152	5
18	6445	5
19	7181	5
20	9622	5
21	6196	5
22	7532	5
23	9022	5
24	7094	5
25	8918	5
-20	6251	3
-19	4556	3
-18	4426	3
-17	5874	3
-16	4490	3
-15	4333	3
-14	5249	3
-13	4005	3
-12	4099	3
-11	5332	3
-10	3513	3
-9	3916	3
-8	4418	3
-7	3902	3
-6	3810	3
-5	4416	3
-4	3365	3
-3	2775	3
-2	4191	3
-1	3572	3
0	3907	3
1	4363	3
2	11707	3
3	1608	3
4	1570	3
5	2974	3
6	3695	3
7	3961	3
8	3858	3
9	3057	3
10	3778	3
11	4865	3
12	3411	3
13	3414	3
14	3515	3
15	3696	3
16	3391	3
17	3776	3
18	3030	3
19	3051	3
20	3216	3
21	3521	3
22	3013	3
23	3184	3
24	3272	3
25	3236	3
