Position	Counts	End
-20	881	5
-19	836	5
-18	852	5
-17	788	5
-16	858	5
-15	800	5
-14	761	5
-13	645	5
-12	540	5
-11	555	5
-10	671	5
-9	2349	5
-8	78033	5
-7	147622	5
-6	30493	5
-5	26103	5
-4	45347	5
-3	12799	5
-2	17700	5
-1	24502	5
0	7706	5
1	26375	5
2	33243	5
3	7401	5
4	16682	5
5	33381	5
6	7644	5
7	20824	5
8	26735	5
9	9008	5
10	16911	5
11	28173	5
12	7263	5
13	16183	5
14	30333	5
15	7515	5
16	15796	5
17	31915	5
18	7497	5
19	16176	5
20	29499	5
21	7362	5
22	17571	5
23	31471	5
24	7803	5
25	16683	5
-20	30994	3
-19	7211	3
-18	17261	3
-17	31531	3
-16	7347	3
-15	26948	3
-14	67855	3
-13	13724	3
-12	3127	3
-11	2530	3
-10	2008	3
-9	1521	3
-8	1226	3
-7	1059	3
-6	868	3
-5	630	3
-4	608	3
-3	575	3
-2	541	3
-1	489	3
0	429	3
1	374	3
2	427	3
3	353	3
4	313	3
5	272	3
6	275	3
7	278	3
8	251	3
9	211	3
10	194	3
11	224	3
12	147	3
13	166	3
14	182	3
15	176	3
16	243	3
17	194	3
18	168	3
19	149	3
20	155	3
21	131	3
22	134	3
23	140	3
24	136	3
25	112	3
