Position	Counts	End
-20	2374	5
-19	2217	5
-18	2805	5
-17	2274	5
-16	2217	5
-15	2528	5
-14	2277	5
-13	2231	5
-12	2094	5
-11	1604	5
-10	1896	5
-9	15521	5
-8	317663	5
-7	501050	5
-6	52723	5
-5	81324	5
-4	119352	5
-3	19240	5
-2	63012	5
-1	92785	5
0	16243	5
1	109747	5
2	110987	5
3	18289	5
4	72224	5
5	159495	5
6	26107	5
7	82397	5
8	120658	5
9	23863	5
10	88701	5
11	120706	5
12	18412	5
13	75054	5
14	124705	5
15	16656	5
16	67274	5
17	121840	5
18	16724	5
19	64682	5
20	103961	5
21	15784	5
22	67054	5
23	107153	5
24	17164	5
25	60259	5
-20	46657	3
-19	6058	3
-18	29430	3
-17	50718	3
-16	5927	3
-15	11013	3
-14	14745	3
-13	1677	3
-12	587	3
-11	415	3
-10	361	3
-9	318	3
-8	291	3
-7	291	3
-6	200	3
-5	180	3
-4	227	3
-3	271	3
-2	216	3
-1	199	3
0	231	3
1	224	3
2	188	3
3	184	3
4	212	3
5	142	3
6	144	3
7	166	3
8	185	3
9	162	3
10	136	3
11	135	3
12	155	3
13	154	3
14	142	3
15	177	3
16	322	3
17	248	3
18	175	3
19	192	3
20	157	3
21	124	3
22	186	3
23	126	3
24	174	3
25	178	3
