"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2009"	"Ingolia"	"rpf-starved-1"	499	0	4.2206	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	498	0	6.6872	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	497	0	3.5536	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	496	0	3.599	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	495	0	3.7629	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	494	0	4.4817	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	493	0	2.3228	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	492	0	2.9117	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	491	0	2.9495	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	490	0	3.0529	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	489	0	2.942	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	488	0	3.3392	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	487	0	2.9092	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	486	0	3.0555	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	485	0	3.3871	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	484	0	3.0365	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	483	0	2.6393	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	482	0	2.8058	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	481	0	2.865	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	480	0	2.7944	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	479	0	2.9962	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	478	0	2.9369	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	477	0	2.9521	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	476	0	3.1626	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	475	0	3.0555	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	474	0	3.0038	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	473	0	3.2471	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	472	0	2.9407	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	471	0	2.9457	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	470	0	3.0504	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	469	0	2.7894	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	468	0	2.7011	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	467	0	2.8247	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	466	0	2.7944	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	465	0	2.8676	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	464	0	2.6002	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	463	0	2.5952	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	462	0	2.3278	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	461	0	2.3947	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	460	0	2.3228	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	459	0	2.0302	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	458	0	2.0353	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	457	0	2.1185	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	456	0	2.1526	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	455	0	1.9975	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	454	0	1.8663	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	453	0	1.7276	0	100	"RPF"
"2009"	"Ingolia"	"rpf-starved-1"	452	0	1.7894	0	100	"RPF"
