Position	Counts	End
-20	326	5
-19	267	5
-18	276	5
-17	287	5
-16	335	5
-15	621	5
-14	389	5
-13	288	5
-12	280	5
-11	267	5
-10	281	5
-9	945	5
-8	8843	5
-7	78330	5
-6	18477	5
-5	7100	5
-4	26738	5
-3	7929	5
-2	5031	5
-1	22810	5
0	7129	5
1	9351	5
2	29786	5
3	5176	5
4	7607	5
5	20873	5
6	5690	5
7	1317	5
8	12603	5
9	3733	5
10	2709	5
11	9930	5
12	2768	5
13	1932	5
14	7734	5
15	2226	5
16	1534	5
17	6948	5
18	1966	5
19	1397	5
20	6048	5
21	1607	5
22	1339	5
23	5184	5
24	1516	5
25	1499	5
-20	3909	3
-19	888	3
-18	796	3
-17	4147	3
-16	882	3
-15	1001	3
-14	3770	3
-13	1109	3
-12	225	3
-11	170	3
-10	115	3
-9	113	3
-8	117	3
-7	85	3
-6	114	3
-5	63	3
-4	59	3
-3	60	3
-2	75	3
-1	52	3
0	41	3
1	43	3
2	84	3
3	66	3
4	55	3
5	37	3
6	53	3
7	49	3
8	33	3
9	30	3
10	58	3
11	100	3
12	88	3
13	37	3
14	51	3
15	47	3
16	54	3
17	71	3
18	57	3
19	74	3
20	26	3
21	56	3
22	125	3
23	49	3
24	37	3
25	54	3
