Position	Counts	End
-20	5490	5
-19	6689	5
-18	5700	5
-17	6109	5
-16	6535	5
-15	5724	5
-14	5510	5
-13	6626	5
-12	5687	5
-11	5739	5
-10	6304	5
-9	5714	5
-8	5816	5
-7	7436	5
-6	6663	5
-5	5176	5
-4	6646	5
-3	5961	5
-2	6039	5
-1	6888	5
0	6876	5
1	5043	5
2	7812	5
3	8914	5
4	2772	5
5	12538	5
6	4132	5
7	4674	5
8	6664	5
9	6572	5
10	5702	5
11	6261	5
12	6203	5
13	6125	5
14	6876	5
15	6206	5
16	6317	5
17	6894	5
18	6443	5
19	6009	5
20	6537	5
21	7282	5
22	5910	5
23	7248	5
24	7067	5
25	6236	5
-20	8012	3
-19	8808	3
-18	6875	3
-17	7200	3
-16	10116	3
-15	7693	3
-14	6668	3
-13	7614	3
-12	7227	3
-11	7819	3
-10	7783	3
-9	6991	3
-8	7447	3
-7	7671	3
-6	7298	3
-5	7170	3
-4	7256	3
-3	4725	3
-2	7961	3
-1	8127	3
0	8436	3
1	8190	3
2	6389	3
3	6744	3
4	7149	3
5	6453	3
6	6684	3
7	6806	3
8	6655	3
9	6709	3
10	6625	3
11	6607	3
12	6813	3
13	6615	3
14	6699	3
15	6721	3
16	6134	3
17	6574	3
18	6432	3
19	6539	3
20	6690	3
21	6375	3
22	6854	3
23	6046	3
24	6471	3
25	6294	3
