Position	Counts	End
-20	475	5
-19	456	5
-18	469	5
-17	509	5
-16	579	5
-15	585	5
-14	475	5
-13	499	5
-12	611	5
-11	2343	5
-10	28666	5
-9	122930	5
-8	186022	5
-7	97969	5
-6	24881	5
-5	31628	5
-4	20086	5
-3	16011	5
-2	25863	5
-1	17285	5
0	20307	5
1	28321	5
2	14553	5
3	37329	5
4	15302	5
5	38905	5
6	9422	5
7	12278	5
8	14371	5
9	15150	5
10	20996	5
11	11164	5
12	11278	5
13	20477	5
14	13734	5
15	9782	5
16	18340	5
17	12175	5
18	11630	5
19	16597	5
20	10293	5
21	12522	5
22	17806	5
23	10558	5
24	10496	5
25	16513	5
-20	6207	3
-19	7001	3
-18	9618	3
-17	5163	3
-16	2421	3
-15	3877	3
-14	2424	3
-13	314	3
-12	105	3
-11	112	3
-10	97	3
-9	87	3
-8	79	3
-7	75	3
-6	63	3
-5	69	3
-4	70	3
-3	40	3
-2	60	3
-1	60	3
0	64	3
1	59	3
2	39	3
3	50	3
4	42	3
5	46	3
6	44	3
7	40	3
8	38	3
9	27	3
10	30	3
11	29	3
12	41	3
13	25	3
14	45	3
15	58	3
16	99	3
17	51	3
18	36	3
19	27	3
20	32	3
21	23	3
22	48	3
23	26	3
24	36	3
25	34	3
