Position	Counts	End
-20	646	5
-19	637	5
-18	693	5
-17	626	5
-16	674	5
-15	668	5
-14	553	5
-13	507	5
-12	402	5
-11	372	5
-10	568	5
-9	2957	5
-8	65047	5
-7	107847	5
-6	21613	5
-5	21796	5
-4	33888	5
-3	9474	5
-2	15041	5
-1	19700	5
0	6290	5
1	22039	5
2	24274	5
3	5803	5
4	13822	5
5	26563	5
6	6655	5
7	17168	5
8	21848	5
9	7186	5
10	14902	5
11	22457	5
12	5755	5
13	13922	5
14	23923	5
15	6041	5
16	13516	5
17	25256	5
18	5933	5
19	14063	5
20	23100	5
21	5660	5
22	14864	5
23	24635	5
24	6320	5
25	14299	5
-20	23413	3
-19	5595	3
-18	13906	3
-17	23166	3
-16	6401	3
-15	31906	3
-14	65151	3
-13	12712	3
-12	2629	3
-11	2125	3
-10	1624	3
-9	1217	3
-8	1168	3
-7	963	3
-6	736	3
-5	537	3
-4	534	3
-3	478	3
-2	397	3
-1	331	3
0	360	3
1	355	3
2	323	3
3	282	3
4	256	3
5	245	3
6	233	3
7	214	3
8	254	3
9	181	3
10	183	3
11	162	3
12	178	3
13	140	3
14	171	3
15	186	3
16	210	3
17	183	3
18	172	3
19	141	3
20	145	3
21	155	3
22	162	3
23	146	3
24	136	3
25	128	3
