"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-20	874	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-19	826	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-18	918	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-17	1121	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-16	1376	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-15	1219	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-14	941	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-13	1042	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-12	1066	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-11	3669	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-10	51128	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-9	254484	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-8	429957	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-7	235269	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-6	49459	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-5	47588	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-4	33999	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-3	25188	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-2	44668	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	-1	28549	5
2015	"Nedialkova"	"dom34Δncs2Δelp6Δ_ribo_YPD_rep3"	0	33438	5
