Position	Counts	End
-20	824	5
-19	890	5
-18	987	5
-17	1043	5
-16	1020	5
-15	2691	5
-14	1107	5
-13	902	5
-12	1067	5
-11	1040	5
-10	972	5
-9	1009	5
-8	986	5
-7	925	5
-6	1099	5
-5	925	5
-4	992	5
-3	1030	5
-2	1101	5
-1	1131	5
0	1036	5
1	1201	5
2	1296	5
3	1085	5
4	1069	5
5	1349	5
6	1575	5
7	781	5
8	1112	5
9	981	5
10	1155	5
11	1142	5
12	1028	5
13	1013	5
14	1188	5
15	1033	5
16	1058	5
17	1174	5
18	1133	5
19	1072	5
20	1209	5
21	1137	5
22	1125	5
23	1169	5
24	994	5
25	1164	5
-20	1779	3
-19	1484	3
-18	1596	3
-17	1689	3
-16	1748	3
-15	1882	3
-14	1667	3
-13	1582	3
-12	1613	3
-11	1634	3
-10	1587	3
-9	1650	3
-8	1636	3
-7	1735	3
-6	1645	3
-5	1803	3
-4	1750	3
-3	1629	3
-2	1894	3
-1	1678	3
0	1798	3
1	1998	3
2	2403	3
3	2027	3
4	2338	3
5	1911	3
6	2253	3
7	2157	3
8	2282	3
9	2170	3
10	2000	3
11	2303	3
12	1984	3
13	2062	3
14	2022	3
15	1917	3
16	1967	3
17	2083	3
18	2106	3
19	2127	3
20	2189	3
21	2070	3
22	2132	3
23	2100	3
24	2097	3
25	2017	3
