Position	Counts	End
-20	7028	5
-19	6547	5
-18	6420	5
-17	7553	5
-16	7730	5
-15	7198	5
-14	7210	5
-13	6684	5
-12	6634	5
-11	7403	5
-10	6830	5
-9	7070	5
-8	7005	5
-7	7156	5
-6	7294	5
-5	6362	5
-4	6908	5
-3	7117	5
-2	6749	5
-1	6622	5
0	6427	5
1	7520	5
2	7460	5
3	6596	5
4	5500	5
5	7815	5
6	7342	5
7	4893	5
8	6173	5
9	5568	5
10	7187	5
11	6738	5
12	6166	5
13	6546	5
14	6953	5
15	6430	5
16	6564	5
17	6869	5
18	6718	5
19	6400	5
20	6767	5
21	6403	5
22	6788	5
23	6612	5
24	6079	5
25	6565	5
-20	11667	3
-19	11427	3
-18	10888	3
-17	11642	3
-16	11913	3
-15	12048	3
-14	10965	3
-13	11372	3
-12	11264	3
-11	11151	3
-10	11469	3
-9	11085	3
-8	11722	3
-7	12403	3
-6	11679	3
-5	12150	3
-4	11650	3
-3	10620	3
-2	12908	3
-1	11790	3
0	12648	3
1	12406	3
2	13615	3
3	10883	3
4	11835	3
5	11391	3
6	11933	3
7	11771	3
8	12596	3
9	12080	3
10	12202	3
11	11953	3
12	12004	3
13	12306	3
14	12464	3
15	12032	3
16	12187	3
17	11870	3
18	12488	3
19	12461	3
20	12403	3
21	12530	3
22	12506	3
23	12646	3
24	12697	3
25	12103	3
