"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	15	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	16	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	17	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	18	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	19	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	20	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	21	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	22	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	23	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	24	0
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	25	26635
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	26	27572
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	27	30257
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	28	239358
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	29	175863
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	30	278719
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	31	397299
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	32	526862
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	33	679503
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	34	859188
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	35	1125501
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	36	1574574
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	37	2328637
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	38	3485915
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	39	4446289
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	40	4704391
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	41	4514143
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	42	4155009
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	43	3710667
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	44	3314165
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	45	3060479
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	46	2833553
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	47	2772225
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	48	3077141
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	49	4538509
2012	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	50	6324508
