"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	7.072
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	3.048
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	2624.514
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	924.316
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	149.729
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	42.163
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	10.669
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	4.749
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	536.57
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	22.577
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	24.279
"YAL015C"	399	NA	0	NA	NA	NA	10.2	8.102
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	70.398
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	8.288
"YAL018C"	325	NA	0	NA	NA	NA	NA	0.264
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	14.98
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	11.769
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	33.321
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	130.83
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	900.952
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	4.108
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	63.159
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	98.809
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	11.537
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	1.961
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	19.794
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	87.938
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	18.593
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	17.833
"YAL033W"	173	NA	0	NA	NA	NA	27.7	55.694
"YAL034C"	413	NA	-1	NA	NA	NA	NA	4.473
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	15.398
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	65.121
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	81.062
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	0.176
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	1.071
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	7640.491
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	54.547
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	19.108
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	17.293
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	646.846
"YAL043C"	785	NA	0	NA	NA	NA	3.3	28.679
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	256.368
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	82.357
"YAL046C"	118	NA	0	NA	NA	NA	NA	68.681
"YAL047C"	622	NA	0	NA	NA	NA	NA	6.289
"YAL048C"	662	0	-4	-13.2	2	1	NA	5.543
"YAL049C"	246	NA	0	NA	NA	NA	27.5	57.228
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	12.472
"YAL053W"	783	NA	0	NA	NA	NA	29.3	253.623
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	2.296
"YAL055W"	180	0	0	-3.4	1	1	30.4	50.412
"YAL056W"	880	NA	0	NA	NA	NA	22.9	8.089
"YAL058W"	502	NA	0	NA	NA	NA	28.8	56.094
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	42.495
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	43.639
"YAL061W"	417	NA	-1	NA	NA	NA	NA	9.319
"YAL067C"	593	NA	0	NA	NA	NA	NA	1.563
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	1484.846
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	45.707
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	13.564
"YAR007C"	621	NA	0	NA	NA	NA	27	47.455
