"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	15	732
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	16	3670
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	17	10139
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	18	21173
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	19	35844
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	20	43408
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	21	51636
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	22	73746
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	23	130984
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	24	210436
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	25	300139
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	26	279891
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	27	331764
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	28	1265792
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	29	1184878
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	30	422527
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	31	91669
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	32	19919
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	33	5204
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	34	2496
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	35	1164
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	36	436
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	37	178
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	38	192
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	39	164
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	40	162
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	41	134
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	42	166
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	43	216
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	44	292
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	45	499
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	46	810
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	47	1146
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	48	2019
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	49	4453
2015	"Sen"	"ribo_WT_TIF1_rep_2_37_deg"	50	4439
