Position	Counts	End
-20	808	5
-19	797	5
-18	826	5
-17	706	5
-16	742	5
-15	802	5
-14	752	5
-13	782	5
-12	725	5
-11	766	5
-10	2284	5
-9	10451	5
-8	21585	5
-7	11558	5
-6	6366	5
-5	10744	5
-4	8553	5
-3	8245	5
-2	11175	5
-1	8519	5
0	8549	5
1	11681	5
2	7156	5
3	8627	5
4	13266	5
5	12592	5
6	11052	5
7	5532	5
8	4660	5
9	4644	5
10	9453	5
11	5795	5
12	4387	5
13	7715	5
14	5861	5
15	4531	5
16	7891	5
17	5352	5
18	4410	5
19	8063	5
20	5167	5
21	4590	5
22	7524	5
23	4822	5
24	4154	5
25	7366	5
-20	1381	3
-19	1152	3
-18	2334	3
-17	1404	3
-16	767	3
-15	1020	3
-14	623	3
-13	322	3
-12	270	3
-11	370	3
-10	227	3
-9	189	3
-8	210	3
-7	130	3
-6	94	3
-5	99	3
-4	86	3
-3	57	3
-2	74	3
-1	53	3
0	82	3
1	75	3
2	72	3
3	54	3
4	98	3
5	90	3
6	71	3
7	69	3
8	53	3
9	60	3
10	68	3
11	69	3
12	58	3
13	76	3
14	54	3
15	61	3
16	89	3
17	77	3
18	87	3
19	107	3
20	99	3
21	83	3
22	94	3
23	93	3
24	92	3
25	85	3
