Position	Counts	End
-20	349	5
-19	309	5
-18	313	5
-17	320	5
-16	336	5
-15	1457	5
-14	420	5
-13	373	5
-12	391	5
-11	358	5
-10	766	5
-9	9355	5
-8	115649	5
-7	156166	5
-6	21260	5
-5	18460	5
-4	21878	5
-3	7380	5
-2	16522	5
-1	19471	5
0	6817	5
1	26138	5
2	21992	5
3	4120	5
4	17740	5
5	23432	5
6	7257	5
7	14825	5
8	15020	5
9	3867	5
10	16807	5
11	18076	5
12	4184	5
13	11152	5
14	18024	5
15	3924	5
16	11748	5
17	18099	5
18	3589	5
19	10639	5
20	14106	5
21	3014	5
22	10231	5
23	15388	5
24	4300	5
25	10767	5
-20	10332	3
-19	2053	3
-18	8206	3
-17	10727	3
-16	1481	3
-15	839	3
-14	736	3
-13	319	3
-12	219	3
-11	231	3
-10	170	3
-9	138	3
-8	139	3
-7	104	3
-6	88	3
-5	79	3
-4	110	3
-3	94	3
-2	65	3
-1	66	3
0	43	3
1	52	3
2	100	3
3	61	3
4	86	3
5	50	3
6	59	3
7	51	3
8	38	3
9	37	3
10	49	3
11	152	3
12	81	3
13	52	3
14	51	3
15	44	3
16	93	3
17	48	3
18	57	3
19	93	3
20	55	3
21	55	3
22	120	3
23	142	3
24	39	3
25	58	3
