Position	Counts	End
-20	1895	5
-19	2170	5
-18	2043	5
-17	2195	5
-16	2242	5
-15	2259	5
-14	2055	5
-13	2167	5
-12	2059	5
-11	2168	5
-10	2130	5
-9	2259	5
-8	2233	5
-7	2461	5
-6	2403	5
-5	2289	5
-4	2619	5
-3	2596	5
-2	2379	5
-1	2541	5
0	2623	5
1	2577	5
2	2818	5
3	3152	5
4	2606	5
5	3641	5
6	3107	5
7	915	5
8	1526	5
9	1761	5
10	2572	5
11	2417	5
12	2227	5
13	2291	5
14	2658	5
15	2313	5
16	2806	5
17	2551	5
18	2582	5
19	2704	5
20	2504	5
21	2750	5
22	2781	5
23	2778	5
24	2785	5
25	2870	5
-20	3628	3
-19	3819	3
-18	3685	3
-17	3629	3
-16	4103	3
-15	4109	3
-14	3578	3
-13	3585	3
-12	3623	3
-11	3860	3
-10	3552	3
-9	3631	3
-8	3456	3
-7	3449	3
-6	3341	3
-5	3314	3
-4	3369	3
-3	2885	3
-2	3627	3
-1	3659	3
0	3870	3
1	4012	3
2	3887	3
3	2655	3
4	3034	3
5	3474	3
6	3266	3
7	3214	3
8	3107	3
9	3046	3
10	3062	3
11	3088	3
12	3075	3
13	3062	3
14	3041	3
15	3113	3
16	2942	3
17	3077	3
18	2876	3
19	2997	3
20	3044	3
21	3005	3
22	2921	3
23	2900	3
24	2960	3
25	3027	3
