Position	Counts	End
-20	1778	5
-19	1395	5
-18	1463	5
-17	1449	5
-16	1111	5
-15	1418	5
-14	1234	5
-13	1223	5
-12	1374	5
-11	1111	5
-10	1528	5
-9	9019	5
-8	86760	5
-7	210927	5
-6	37420	5
-5	18678	5
-4	24073	5
-3	8810	5
-2	8243	5
-1	11903	5
0	4483	5
1	6989	5
2	18959	5
3	5054	5
4	3747	5
5	31833	5
6	1769	5
7	5143	5
8	10837	5
9	4001	5
10	6867	5
11	8905	5
12	3197	5
13	7205	5
14	10139	5
15	3397	5
16	7302	5
17	10523	5
18	3486	5
19	7510	5
20	10791	5
21	3599	5
22	7657	5
23	10496	5
24	3623	5
25	7750	5
-20	3132	3
-19	1247	3
-18	3265	3
-17	3774	3
-16	1377	3
-15	2857	3
-14	3633	3
-13	1351	3
-12	304	3
-11	219	3
-10	228	3
-9	125	3
-8	145	3
-7	184	3
-6	130	3
-5	143	3
-4	162	3
-3	96	3
-2	155	3
-1	135	3
0	159	3
1	127	3
2	87	3
3	73	3
4	93	3
5	76	3
6	67	3
7	72	3
8	85	3
9	80	3
10	91	3
11	86	3
12	101	3
13	79	3
14	75	3
15	89	3
16	140	3
17	149	3
18	66	3
19	74	3
20	85	3
21	77	3
22	82	3
23	71	3
24	71	3
25	132	3
