Position	Counts	End
-20	7027	5
-19	7736	5
-18	6987	5
-17	7489	5
-16	7398	5
-15	6871	5
-14	6701	5
-13	7340	5
-12	8318	5
-11	7426	5
-10	7672	5
-9	7660	5
-8	7415	5
-7	9175	5
-6	8577	5
-5	8432	5
-4	10023	5
-3	8517	5
-2	9412	5
-1	10247	5
0	10017	5
1	8715	5
2	10864	5
3	13082	5
4	3247	5
5	16883	5
6	3736	5
7	4609	5
8	7911	5
9	7919	5
10	7698	5
11	8730	5
12	7667	5
13	7931	5
14	9292	5
15	8366	5
16	8451	5
17	9837	5
18	9270	5
19	7661	5
20	9622	5
21	9378	5
22	7532	5
23	9319	5
24	8642	5
25	7885	5
-20	8540	3
-19	9424	3
-18	6419	3
-17	8247	3
-16	9824	3
-15	7290	3
-14	8753	3
-13	8334	3
-12	6521	3
-11	8843	3
-10	8077	3
-9	6552	3
-8	8886	3
-7	8038	3
-6	7809	3
-5	8918	3
-4	8201	3
-3	5765	3
-2	9455	3
-1	8162	3
0	10072	3
1	11075	3
2	9009	3
3	5927	3
4	6950	3
5	6731	3
6	7688	3
7	7640	3
8	7503	3
9	7814	3
10	7599	3
11	7462	3
12	7993	3
13	8064	3
14	7889	3
15	7678	3
16	7223	3
17	7865	3
18	7612	3
19	7560	3
20	7650	3
21	7697	3
22	7736	3
23	7535	3
24	7407	3
25	6983	3
