Position	Counts	End
-20	1061	5
-19	967	5
-18	954	5
-17	893	5
-16	834	5
-15	901	5
-14	790	5
-13	714	5
-12	622	5
-11	523	5
-10	763	5
-9	1997	5
-8	76054	5
-7	180874	5
-6	21112	5
-5	30217	5
-4	64938	5
-3	12747	5
-2	19206	5
-1	31582	5
0	7186	5
1	29537	5
2	43495	5
3	7479	5
4	18311	5
5	45082	5
6	6757	5
7	22535	5
8	37034	5
9	8872	5
10	19102	5
11	37383	5
12	6232	5
13	18795	5
14	41233	5
15	6563	5
16	18220	5
17	42409	5
18	6943	5
19	18165	5
20	39026	5
21	6104	5
22	19037	5
23	40602	5
24	6470	5
25	17327	5
-20	44350	3
-19	7065	3
-18	18193	3
-17	41497	3
-16	6875	3
-15	34414	3
-14	113346	3
-13	15604	3
-12	3243	3
-11	2893	3
-10	2247	3
-9	1627	3
-8	1294	3
-7	1339	3
-6	1013	3
-5	721	3
-4	669	3
-3	685	3
-2	491	3
-1	447	3
0	518	3
1	539	3
2	404	3
3	393	3
4	294	3
5	340	3
6	248	3
7	249	3
8	285	3
9	274	3
10	266	3
11	231	3
12	201	3
13	186	3
14	220	3
15	177	3
16	257	3
17	205	3
18	172	3
19	216	3
20	182	3
21	145	3
22	164	3
23	190	3
24	163	3
25	139	3
