"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Guydosh"	"dom34KO_supp_tRNA"	15	1780
2014	"Guydosh"	"dom34KO_supp_tRNA"	16	7771
2014	"Guydosh"	"dom34KO_supp_tRNA"	17	18669
2014	"Guydosh"	"dom34KO_supp_tRNA"	18	33608
2014	"Guydosh"	"dom34KO_supp_tRNA"	19	68448
2014	"Guydosh"	"dom34KO_supp_tRNA"	20	77749
2014	"Guydosh"	"dom34KO_supp_tRNA"	21	100522
2014	"Guydosh"	"dom34KO_supp_tRNA"	22	138533
2014	"Guydosh"	"dom34KO_supp_tRNA"	23	131927
2014	"Guydosh"	"dom34KO_supp_tRNA"	24	153418
2014	"Guydosh"	"dom34KO_supp_tRNA"	25	203522
2014	"Guydosh"	"dom34KO_supp_tRNA"	26	240117
2014	"Guydosh"	"dom34KO_supp_tRNA"	27	884843
2014	"Guydosh"	"dom34KO_supp_tRNA"	28	3938908
2014	"Guydosh"	"dom34KO_supp_tRNA"	29	1739877
2014	"Guydosh"	"dom34KO_supp_tRNA"	30	331487
2014	"Guydosh"	"dom34KO_supp_tRNA"	31	37903
2014	"Guydosh"	"dom34KO_supp_tRNA"	32	5189
2014	"Guydosh"	"dom34KO_supp_tRNA"	33	1871
2014	"Guydosh"	"dom34KO_supp_tRNA"	34	1444
2014	"Guydosh"	"dom34KO_supp_tRNA"	35	1183
2014	"Guydosh"	"dom34KO_supp_tRNA"	36	821
2014	"Guydosh"	"dom34KO_supp_tRNA"	37	366
2014	"Guydosh"	"dom34KO_supp_tRNA"	38	143
2014	"Guydosh"	"dom34KO_supp_tRNA"	39	39
2014	"Guydosh"	"dom34KO_supp_tRNA"	40	19
2014	"Guydosh"	"dom34KO_supp_tRNA"	41	6
2014	"Guydosh"	"dom34KO_supp_tRNA"	42	8
2014	"Guydosh"	"dom34KO_supp_tRNA"	43	6
2014	"Guydosh"	"dom34KO_supp_tRNA"	44	4
2014	"Guydosh"	"dom34KO_supp_tRNA"	45	4
2014	"Guydosh"	"dom34KO_supp_tRNA"	46	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	47	0
2014	"Guydosh"	"dom34KO_supp_tRNA"	48	5
2014	"Guydosh"	"dom34KO_supp_tRNA"	49	3
2014	"Guydosh"	"dom34KO_supp_tRNA"	50	9
