Position	Counts	End
-20	520	5
-19	498	5
-18	478	5
-17	402	5
-16	461	5
-15	463	5
-14	416	5
-13	347	5
-12	340	5
-11	284	5
-10	380	5
-9	856	5
-8	33071	5
-7	85936	5
-6	19289	5
-5	13966	5
-4	31336	5
-3	9525	5
-2	9703	5
-1	17533	5
0	6195	5
1	15032	5
2	23303	5
3	6143	5
4	10190	5
5	27184	5
6	6284	5
7	14082	5
8	22810	5
9	8331	5
10	10797	5
11	22715	5
12	6230	5
13	10021	5
14	24036	5
15	6430	5
16	9624	5
17	24867	5
18	6336	5
19	9812	5
20	23901	5
21	6112	5
22	10952	5
23	25235	5
24	6603	5
25	10125	5
-20	23292	3
-19	6042	3
-18	9947	3
-17	23386	3
-16	5696	3
-15	18306	3
-14	61410	3
-13	13143	3
-12	2409	3
-11	1786	3
-10	1336	3
-9	1004	3
-8	903	3
-7	809	3
-6	667	3
-5	507	3
-4	412	3
-3	304	3
-2	261	3
-1	223	3
0	226	3
1	186	3
2	188	3
3	155	3
4	159	3
5	132	3
6	110	3
7	123	3
8	145	3
9	114	3
10	102	3
11	76	3
12	85	3
13	77	3
14	91	3
15	98	3
16	104	3
17	112	3
18	84	3
19	85	3
20	74	3
21	73	3
22	63	3
23	101	3
24	71	3
25	72	3
