"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	499	0	0.9723	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	498	0	1.0479	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	497	0	1.027	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	496	0	1.0523	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	495	0	0.9792	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	494	0	0.9749	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	493	0	0.9757	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	492	0	1.0818	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	491	0	1.0253	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	490	0	1.0183	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	489	0	0.9479	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	488	0	1.0505	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	487	0	0.9192	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	486	0	0.9757	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	485	0	1.0314	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	484	0	1.0775	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	483	0	0.974	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	482	0	0.9088	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	481	0	1.0131	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	480	0	0.9792	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	479	0	1.0366	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	478	0	1.0349	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	477	0	0.9862	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	476	0	0.9983	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	475	0	0.9418	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	474	0	0.9262	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	473	0	1.0253	0	100	"RPF"
"2013"	"Zinshteyn"	"Δuba4_rpf_2"	472	0	0.9731	0	100	"RPF"
