Position	Counts	End
-20	344	5
-19	326	5
-18	317	5
-17	312	5
-16	261	5
-15	5611	5
-14	877	5
-13	271	5
-12	254	5
-11	327	5
-10	226	5
-9	978	5
-8	4816	5
-7	54500	5
-6	20673	5
-5	4590	5
-4	13211	5
-3	5350	5
-2	2603	5
-1	9422	5
0	5476	5
1	5387	5
2	14023	5
3	4158	5
4	5118	5
5	13213	5
6	5139	5
7	732	5
8	7994	5
9	3187	5
10	1726	5
11	6656	5
12	2525	5
13	1314	5
14	5189	5
15	2610	5
16	1497	5
17	5143	5
18	2045	5
19	1139	5
20	4172	5
21	1659	5
22	1148	5
23	3943	5
24	1656	5
25	1117	5
-20	2353	3
-19	1053	3
-18	609	3
-17	2699	3
-16	985	3
-15	1296	3
-14	3253	3
-13	1447	3
-12	388	3
-11	292	3
-10	179	3
-9	193	3
-8	150	3
-7	118	3
-6	243	3
-5	196	3
-4	150	3
-3	174	3
-2	93	3
-1	114	3
0	112	3
1	178	3
2	643	3
3	230	3
4	331	3
5	172	3
6	310	3
7	122	3
8	101	3
9	92	3
10	104	3
11	1825	3
12	661	3
13	89	3
14	134	3
15	115	3
16	107	3
17	83	3
18	175	3
19	333	3
20	167	3
21	113	3
22	91	3
23	146	3
24	110	3
25	200	3
