"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	19.432
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	6.553
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	3930.063
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	231.688
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	111.759
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	23.332
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	13.629
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	6.315
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	1254.928
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	56.133
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	56.467
"YAL015C"	399	NA	0	NA	NA	NA	10.2	17.253
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	197.892
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	27.903
"YAL018C"	325	NA	0	NA	NA	NA	NA	0.282
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	21.072
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	12.324
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	75.684
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	55.019
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	176.415
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	7.001
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	20.332
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	34.137
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	16.794
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	8.916
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	16.256
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	208.596
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	14.244
