"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	499	0	1.0512	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	498	0	1.0091	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	497	0	0.9419	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	496	0	1.0826	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	495	0	0.958	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	494	0	0.8835	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	493	0	1.0118	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	492	0	0.9508	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	491	0	1.0969	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	490	0	1.0987	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	489	0	1.0673	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	488	0	1.0154	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	487	0	1.0046	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	486	0	0.9562	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	485	0	1.1023	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	484	0	0.9965	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	483	0	1.0369	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	482	0	0.9616	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	481	0	1.0889	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	480	0	0.9715	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	479	0	1.0252	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	478	0	0.9625	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	477	0	0.9401	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	476	0	1.0288	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	475	0	1.0378	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	474	0	1.0656	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	473	0	0.9159	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	472	0	0.9589	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	471	0	0.9168	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	470	0	1.0154	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	469	0	0.9069	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	468	0	0.9876	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	467	0	1.0046	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	466	0	0.9885	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	465	0	0.9419	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	464	0	0.9983	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	463	0	0.9275	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	462	0	0.8913	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	461	0	0.958	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	460	0	0.975	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	459	0	0.9535	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	458	0	0.9625	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	457	0	1.0476	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	456	0	1.0862	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	455	0	1.0414	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	454	0	1.0539	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	453	0	1.0172	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	452	0	1.0602	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	451	0	1.0351	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	450	0	0.9688	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	449	0	1.0414	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	448	0	1.0297	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	447	0	1.0897	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	446	0	1.1077	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	445	0	0.9401	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	444	0	1.0073	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	443	0	1.0575	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	442	0	1.0512	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	441	0	1.0664	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	440	0	1.0082	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	439	0	1.0897	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	438	0	0.9499	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	437	0	0.9571	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	436	0	1.0207	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	435	0	1.0091	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	434	0	1.0862	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	433	0	0.9957	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	432	0	1.0136	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	431	0	0.9257	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	430	0	1.0306	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	429	0	0.8773	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	428	0	1.0763	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	427	0	1.0252	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	426	0	0.9786	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	425	0	0.9965	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	424	0	0.9526	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	423	0	0.9652	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	422	0	0.9885	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	421	0	0.9284	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	420	0	0.9741	0	100	"RPF"
"2015"	"Nedialkova"	"elp6Δ_ribo_rapamycin_rep2"	419	0	0.9759	0	100	"RPF"
